season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results
27,Bobby Bones,Sharna Burgess,6,22.0,3,0,1,10.0,0,9,1,1st Place
27,Bobby Bones,Sharna Burgess,7,26.5,3,1,1,10.0,0,9,1,1st Place
27,Bobby Bones,Sharna Burgess,8,22.5,3,1,1,10.0,0,9,1,1st Place
27,Bobby Bones,Sharna Burgess,9,27.0,3,0,1,10.0,0,9,1,1st Place
27,Bobby Bones,Sharna Burgess,10,0.0,0,0,0,10.0,1,9,1,1st Place
27,Bobby Bones,Sharna Burgess,11,0.0,0,0,0,10.0,1,9,1,1st Place
27,Danelle Umstead,Artem Chigvintsev,1,18.0,3,0,1,2.0,0,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,2,18.5,3,1,1,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,3,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,4,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,5,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,6,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,7,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,8,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,9,0.0,3,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,10,0.0,0,0,0,2.0,1,9,12,Eliminated Week 2
27,Danelle Umstead,Artem Chigvintsev,11,0.0,0,0,0,2.0,1,9,12,Eliminated Week 2
27,DeMarcus Ware,Lindsay Arnold,1,23.0,3,0,1,7.0,0,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,2,23.5,3,1,1,7.0,0,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,3,26.0,3,0,1,7.0,0,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,4,22.0,3,0,1,7.0,0,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,5,26.0,3,0,1,7.0,0,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,6,26.0,3,0,1,7.0,0,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,7,26.5,3,1,1,7.0,1,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,8,0.0,3,0,0,7.0,1,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,9,0.0,3,0,0,7.0,1,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,10,0.0,0,0,0,7.0,1,9,7,Eliminated Week 7
27,DeMarcus Ware,Lindsay Arnold,11,0.0,0,0,0,7.0,1,9,7,Eliminated Week 7
27,Evanna Lynch,Keo Motsepe,1,18.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,2,24.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,3,27.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,4,24.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,5,24.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,6,29.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,7,29.5,3,1,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,8,29.0,3,1,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,9,30.0,3,0,1,10.0,0,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,10,0.0,0,0,0,10.0,1,9,3,3rd Place
27,Evanna Lynch,Keo Motsepe,11,0.0,0,0,0,10.0,1,9,3,3rd Place
27,Joe Amabile,Jenna Johnson,1,14.0,3,0,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,2,17.5,3,1,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,3,18.0,3,0,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,4,15.0,3,0,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,5,17.0,3,0,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,6,22.0,3,0,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,7,23.5,3,1,1,8.0,0,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,8,23.0,3,1,1,8.0,1,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,9,0.0,3,0,0,8.0,1,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,10,0.0,0,0,0,8.0,1,9,6,Eliminated Week 8
27,Joe Amabile,Jenna Johnson,11,0.0,0,0,0,8.0,1,9,6,Eliminated Week 8
27,John Schneider,Emma Slater,1,18.0,3,0,1,7.0,0,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,2,21.5,3,1,1,7.0,0,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,3,21.0,3,0,1,7.0,0,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,4,21.0,3,0,1,7.0,0,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,5,24.0,3,0,1,7.0,0,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,6,19.0,3,0,1,7.0,0,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,7,27.0,3,0,1,7.0,1,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,8,0.0,3,0,0,7.0,1,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,9,0.0,3,0,0,7.0,1,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,10,0.0,0,0,0,7.0,1,9,8,Eliminated Week 7
27,John Schneider,Emma Slater,11,0.0,0,0,0,7.0,1,9,8,Eliminated Week 7
27,Juan Pablo Di Pace,Cheryl Burke,1,22.0,3,0,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,2,26.0,3,0,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,3,30.0,3,0,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,4,24.0,3,0,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,5,29.0,3,0,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,6,30.0,3,0,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,7,28.0,3,1,1,8.0,0,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,8,30.0,3,0,1,8.0,1,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,9,0.0,3,0,0,8.0,1,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,10,0.0,0,0,0,8.0,1,9,5,Eliminated Week 8
27,Juan Pablo Di Pace,Cheryl Burke,11,0.0,0,0,0,8.0,1,9,5,Eliminated Week 8
27,Mary Lou Retton,Sasha Farber,1,20.0,3,1,1,6.0,0,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,2,23.0,3,1,1,6.0,0,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,3,24.0,3,0,1,6.0,0,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,4,26.0,3,0,1,6.0,0,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,5,25.0,3,0,1,6.0,0,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,6,24.0,3,0,1,6.0,1,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,7,0.0,3,0,0,6.0,1,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,8,0.0,3,0,0,6.0,1,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,9,0.0,3,0,0,6.0,1,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,10,0.0,0,0,0,6.0,1,9,9,Eliminated Week 6
27,Mary Lou Retton,Sasha Farber,11,0.0,0,0,0,6.0,1,9,9,Eliminated Week 6
27,Milo Manheim,Witney Carson,1,20.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,2,26.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,3,27.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,4,29.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,5,27.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,6,30.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,7,29.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,8,27.5,3,1,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,9,30.0,3,0,1,10.0,0,9,2,2nd Place
27,Milo Manheim,Witney Carson,10,0.0,0,0,0,10.0,1,9,2,2nd Place
27,Milo Manheim,Witney Carson,11,0.0,0,0,0,10.0,1,9,2,2nd Place
27,Nancy McKeon,Valentin Chmerkovskiy,1,19.5,3,1,1,3.0,0,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,2,20.5,3,1,1,3.0,0,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,3,22.0,3,0,1,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,4,0.0,3,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,5,0.0,3,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,6,0.0,3,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,7,0.0,3,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,8,0.0,3,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,9,0.0,3,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,10,0.0,0,0,0,3.0,1,9,11,Eliminated Week 3
27,Nancy McKeon,Valentin Chmerkovskiy,11,0.0,0,0,0,3.0,1,9,11,Eliminated Week 3
27,Nikki Glaser,Gleb Savchenko,1,17.5,3,1,1,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,2,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,3,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,4,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,5,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,6,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,7,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,8,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,9,0.0,3,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,10,0.0,0,0,0,1.0,1,9,13,Eliminated Week 1
27,Nikki Glaser,Gleb Savchenko,11,0.0,0,0,0,1.0,1,9,13,Eliminated Week 1
27,Tinashe,Brandon Armstrong,1,23.0,3,0,1,4.0,0,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,2,26.0,3,0,1,4.0,0,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,3,27.0,3,0,1,4.0,0,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,4,26.0,3,0,1,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,5,0.0,3,0,0,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,6,0.0,3,0,0,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,7,0.0,3,0,0,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,8,0.0,3,0,0,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,9,0.0,3,0,0,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,10,0.0,0,0,0,4.0,1,9,10,Eliminated Week 4
27,Tinashe,Brandon Armstrong,11,0.0,0,0,0,4.0,1,9,10,Eliminated Week 4
28,Ally Brooke,Sasha Farber,1,16.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,2,20.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,3,24.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,4,32.0,4,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,5,27.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,6,25.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,7,27.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,8,30.0,3,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,9,40.0,4,0,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,10,29.5,3,1,1,,0,11,3,3rd Place
28,Ally Brooke,Sasha Farber,11,30.0,3,0,1,,0,11,3,3rd Place
28,Hannah Brown,Alan Bersten,1,20.0,3,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,2,24.0,3,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,3,21.0,3,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,4,32.0,4,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,5,25.0,3,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,6,24.0,3,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,7,26.0,3,1,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,8,30.9998,3,1,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,9,35.5,4,1,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,10,27.0,3,0,1,,0,11,1,1st Place
28,Hannah Brown,Alan Bersten,11,29.0,3,1,1,,0,11,1,1st Place
28,James Van Der Beek,Emma Slater,1,21.0,3,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,2,20.0,3,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,3,23.0,3,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,4,28.0,4,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,5,26.0,3,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,6,27.0,3,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,7,27.0,3,0,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,8,31.9998,3,1,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,9,36.0,4,1,1,10.0,0,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,10,25.5,3,1,1,10.0,1,11,5,Eliminated Week 10
28,James Van Der Beek,Emma Slater,11,0.0,3,0,0,10.0,1,11,5,Eliminated Week 10
28,Karamo Brown,Jenna Johnson,1,17.0,3,0,1,7.0,0,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,2,19.0,3,0,1,7.0,0,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,3,16.0,3,0,1,7.0,0,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,4,28.0,4,0,1,7.0,0,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,5,21.0,3,0,1,7.0,0,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,6,25.0,3,0,1,7.0,0,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,7,24.5,3,1,1,7.0,1,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,8,0.0,3,0,0,7.0,1,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,9,0.0,4,0,0,7.0,1,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,10,0.0,3,0,0,7.0,1,11,8,Eliminated Week 7
28,Karamo Brown,Jenna Johnson,11,0.0,3,0,0,7.0,1,11,8,Eliminated Week 7
28,Kate Flannery,Pasha Pashkov,1,15.0,3,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,2,21.0,3,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,3,24.0,3,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,4,26.0,4,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,5,24.0,3,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,6,27.0,3,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,7,24.0,3,0,1,8.0,0,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,8,25.9998,3,1,1,8.0,1,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,9,0.0,4,0,0,8.0,1,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,10,0.0,3,0,0,8.0,1,11,7,Eliminated Week 8
28,Kate Flannery,Pasha Pashkov,11,0.0,3,0,0,8.0,1,11,7,Eliminated Week 8
28,Kel Mitchell,Witney Carson,1,16.0,3,0,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,2,20.0,3,0,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,3,20.0,3,0,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,4,32.0,4,0,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,5,26.0,3,0,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,6,26.0,3,0,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,7,25.5,3,1,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,8,29.9998,3,1,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,9,37.0,4,1,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,10,28.5,3,1,1,,0,11,2,2nd Place
28,Kel Mitchell,Witney Carson,11,29.5,3,1,1,,0,11,2,2nd Place
28,Lamar Odom,Peta Murgatroyd,1,11.0,3,0,1,4.0,0,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,2,12.0,3,0,1,4.0,0,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,3,12.0,3,0,1,4.0,0,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,4,20.0,4,0,1,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,5,0.0,3,0,0,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,6,0.0,3,0,0,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,7,0.0,3,0,0,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,8,0.0,3,0,0,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,9,0.0,4,0,0,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,10,0.0,3,0,0,4.0,1,11,10,Eliminated Week 4
28,Lamar Odom,Peta Murgatroyd,11,0.0,3,0,0,4.0,1,11,10,Eliminated Week 4
28,Lauren Alaina,Gleb Savchenko,1,19.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,2,19.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,3,20.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,4,32.0,4,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,5,23.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,6,26.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,7,27.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,8,24.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,9,35.0,4,1,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,10,27.0,3,0,1,,0,11,4,4th Place
28,Lauren Alaina,Gleb Savchenko,11,28.5,3,1,1,,0,11,4,4th Place
28,Mary Wilson,Brandon Armstrong,1,17.0,3,0,1,2.0,0,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,2,15.0,3,0,1,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,3,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,4,0.0,4,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,5,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,6,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,7,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,8,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,9,0.0,4,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,10,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Mary Wilson,Brandon Armstrong,11,0.0,3,0,0,2.0,1,11,12,Eliminated Week 2
28,Ray Lewis,Cheryl Burke,1,15.0,3,0,1,2.0,0,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,2,15.0,3,0,1,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,3,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,4,0.0,4,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,5,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,6,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,7,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,8,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,9,0.0,4,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,10,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Ray Lewis,Cheryl Burke,11,0.0,3,0,0,2.0,1,11,11,Withdrew
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1,18.0,3,0,1,6.0,0,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,2,18.0,3,0,1,6.0,0,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,3,23.0,3,0,1,6.0,0,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,4,31.0,4,0,1,6.0,0,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,5,24.0,3,0,1,6.0,0,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,6,27.0,3,0,1,6.0,1,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,7,0.0,3,0,0,6.0,1,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,8,0.0,3,0,0,6.0,1,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,9,0.0,4,0,0,6.0,1,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,10,0.0,3,0,0,6.0,1,11,9,Eliminated Week 6
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,11,0.0,3,0,0,6.0,1,11,9,Eliminated Week 6
28,Sean Spicer,Lindsay Arnold,1,12.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,2,16.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,3,15.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,4,21.0,4,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,5,19.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,6,21.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,7,21.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,8,20.0,3,0,1,9.0,0,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,9,25.0,4,1,1,9.0,1,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,10,0.0,3,0,0,9.0,1,11,6,Eliminated Week 9
28,Sean Spicer,Lindsay Arnold,11,0.0,3,0,0,9.0,1,11,6,Eliminated Week 9
29,AJ McLean,Cheryl Burke,1,18.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,2,19.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,3,21.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,4,24.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,5,24.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,6,27.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,7,26.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,8,27.0,3,0,1,9.0,0,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,9,24.9998,3,1,1,9.0,1,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,10,0.0,3,0,0,9.0,1,11,7,Eliminated Week 9
29,AJ McLean,Cheryl Burke,11,0.0,3,0,0,9.0,1,11,7,Eliminated Week 9
29,Anne Heche,Keo Motsepe,1,18.0,3,0,1,4.0,0,11,13,Eliminated Week 4
29,Anne Heche,Keo Motsepe,2,18.0,3,0,1,4.0,0,11,13,Eliminated Week 4
29,Anne Heche,Keo Motsepe,3,15.0,3,0,1,4.0,0,11,13,Eliminated Week 4
29,Anne Heche,Keo Motsepe,4,21.0,3,0,1,4.0,1,11,13,Eliminated Week 4
29,Anne Heche,Keo Motsepe,5,0.0,3,0,0,4.0,1,11,13,Eliminated Week 4
29,Anne Heche,Keo Motsepe,6,0.0,3,0,0,4.0,1,11,13,Eliminated Week 4
29,Anne Heche,Keo Motsepe,7,0.0,3,0,0,4.0,1,11,13,Eliminated Week 4
