season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results,contestant_id,age,industry_dummy,z_J,p_prev,underdog,S,region_us,log_f_ratio,f
29,AJ McLean,Cheryl Burke,1,18.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.8571428571428571,0.0,1.0,0.22194838080923807,1,-1.535056728662695,1e-10
29,AJ McLean,Cheryl Burke,2,19.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.8636363636363636,8.0,0.0,0.38609367125267247,1,-1.535056728662695,1e-10
29,AJ McLean,Cheryl Burke,3,21.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.875,5.0,1.0,0.2809538699978894,1,-1.644703637852888,1e-10
29,AJ McLean,Cheryl Burke,4,24.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.8571428571428571,7.5,1.0,0.424334212395753,1,-1.7712193023031122,1e-10
29,AJ McLean,Cheryl Burke,5,24.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.8275862068965517,5.0,1.0,0.0287361067569035,1,-1.9188209108283725,1e-10
29,AJ McLean,Cheryl Burke,6,27.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,1.0,7.0,0.0,0.929219937362402,1,-2.0932591754491336,1e-10
29,AJ McLean,Cheryl Burke,7,26.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.8666666666666667,2.5,1.0,0.0,1,-2.3025850929940463,1e-10
29,AJ McLean,Cheryl Burke,8,27.0,3,0,1,9.0,0,11,7,Eliminated Week 9,246,42,0,0.9,6.0,1.0,-0.4044944199336517,1,-2.8782313662425554,1e-10
29,AJ McLean,Cheryl Burke,9,24.9998,3,1,1,9.0,1,11,7,Eliminated Week 9,246,42,0,0.8333266666666667,5.5,1.0,-1.107852791738144,1,-3.28940727570578,1e-10
29,Anne Heche,Keo Motsepe,1,18.0,3,0,1,4.0,0,11,13,Eliminated Week 4,247,51,1,0.8571428571428571,0.0,1.0,0.22194838080923807,1,-1.535056728662695,1e-10
29,Anne Heche,Keo Motsepe,2,18.0,3,0,1,4.0,0,11,13,Eliminated Week 4,247,51,1,0.8181818181818182,8.0,1.0,-0.09652341781316769,1,-1.535056728662695,1e-10
29,Anne Heche,Keo Motsepe,3,15.0,3,0,1,4.0,0,11,13,Eliminated Week 4,247,51,1,0.625,8.5,1.0,-1.5344403669115527,1,-1.644703637852888,1e-10
29,Anne Heche,Keo Motsepe,4,21.0,3,0,1,4.0,1,11,13,Eliminated Week 4,247,51,1,0.75,13.0,1.0,-1.080123449734643,1,-1.7712193023031122,1e-10
29,Carole Baskin,Pasha Pashkov,1,11.0,3,0,1,3.0,0,11,14,Eliminated Week 3,248,59,0,0.5238095238095238,0.0,1.0,-2.1085096176877576,1,-1.535056728662695,1e-10
29,Carole Baskin,Pasha Pashkov,2,16.0,3,0,1,3.0,0,11,14,Eliminated Week 3,248,59,0,0.7272727272727273,15.0,1.0,-1.061757595944848,1,-1.535056728662695,1e-10
29,Carole Baskin,Pasha Pashkov,3,12.0,3,0,1,3.0,1,11,14,Eliminated Week 3,248,59,0,0.5,12.5,1.0,-2.442137485366274,1,-1.644703637852888,1e-10
29,Charles Oakley,Emma Slater,1,12.0,3,0,1,2.0,0,11,15,Eliminated Week 2,249,56,0,0.5714285714285714,0.0,1.0,-1.775587046473901,1,-1.535056728662695,1e-10
29,Charles Oakley,Emma Slater,2,15.0,3,0,1,2.0,1,11,15,Eliminated Week 2,249,56,0,0.6818181818181818,14.0,1.0,-1.544374685010688,1,-1.535056728662695,1e-10
29,Chrishell Stause,Gleb Savchenko,1,13.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.6190476190476191,0.0,1.0,-1.4426644752600444,1,-1.535056728662695,1e-10
29,Chrishell Stause,Gleb Savchenko,2,18.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.8181818181818182,13.0,1.0,-0.09652341781316769,1,-1.535056728662695,1e-10
29,Chrishell Stause,Gleb Savchenko,3,22.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.9166666666666666,8.5,0.0,0.5835195761494631,1,-1.644703637852888,1e-10
29,Chrishell Stause,Gleb Savchenko,4,22.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.7857142857142857,5.0,1.0,-0.5786375623578444,1,-1.7712193023031122,1e-10
29,Chrishell Stause,Gleb Savchenko,5,19.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.6551724137931034,8.5,1.0,-1.695430298657331,1,-1.9188209108283725,1e-10
29,Chrishell Stause,Gleb Savchenko,6,24.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.8888888888888888,11.5,1.0,-0.12816826722240016,1,-2.0932591754491336,1e-10
29,Chrishell Stause,Gleb Savchenko,7,26.0,3,0,1,8.0,0,11,8,Eliminated Week 8,250,39,1,0.8666666666666667,7.5,1.0,0.0,1,-2.3025850929940463,1e-10
29,Chrishell Stause,Gleb Savchenko,8,27.0,3,0,1,8.0,1,11,8,Eliminated Week 8,250,39,1,0.9,6.0,1.0,-0.4044944199336517,1,-2.8782313662425554,1e-10
29,Jeannie Mai,Brandon Armstrong,1,18.0,3,0,1,7.0,0,11,9,Withdrew,251,41,0,0.8571428571428571,0.0,1.0,0.22194838080923807,1,-1.535056728662695,1e-10
29,Jeannie Mai,Brandon Armstrong,2,18.0,3,0,1,7.0,0,11,9,Withdrew,251,41,0,0.8181818181818182,8.0,1.0,-0.09652341781316769,1,-1.535056728662695,1e-10
29,Jeannie Mai,Brandon Armstrong,3,22.0,3,0,1,7.0,0,11,9,Withdrew,251,41,0,0.9166666666666666,8.5,0.0,0.5835195761494631,1,-1.644703637852888,1e-10
29,Jeannie Mai,Brandon Armstrong,4,21.0,3,0,1,7.0,0,11,9,Withdrew,251,41,0,0.75,5.0,1.0,-1.080123449734643,1,-1.7712193023031122,1e-10
29,Jeannie Mai,Brandon Armstrong,5,24.0,3,0,1,7.0,0,11,9,Withdrew,251,41,0,0.8275862068965517,11.5,1.0,0.0287361067569035,1,-1.9188209108283725,1e-10
29,Jeannie Mai,Brandon Armstrong,6,25.0,3,0,1,7.0,0,11,9,Withdrew,251,41,0,0.9259259259259259,7.0,1.0,0.22429446763920058,1,-2.0932591754491336,1e-10
29,Jeannie Mai,Brandon Armstrong,7,25.0,3,0,1,7.0,1,11,9,Withdrew,251,41,0,0.8333333333333334,6.0,1.0,-0.5,1,-2.3025850929940463,1e-10
29,Jesse Metcalfe,Sharna Burgess,1,18.0,3,0,1,5.0,0,11,12,Eliminated Week 5,252,41,1,0.8571428571428571,0.0,1.0,0.22194838080923807,1,-1.535056728662695,1e-10
29,Jesse Metcalfe,Sharna Burgess,2,20.0,3,0,1,5.0,0,11,12,Eliminated Week 5,252,41,1,0.9090909090909091,8.0,0.0,0.8687107603185126,1,-1.535056728662695,1e-10
29,Jesse Metcalfe,Sharna Burgess,3,20.0,3,0,1,5.0,0,11,12,Eliminated Week 5,252,41,1,0.8333333333333334,4.0,1.0,-0.021611836153684297,1,-1.644703637852888,1e-10
29,Jesse Metcalfe,Sharna Burgess,4,21.0,3,0,1,5.0,0,11,12,Eliminated Week 5,252,41,1,0.75,9.0,1.0,-1.080123449734643,1,-1.7712193023031122,1e-10
29,Jesse Metcalfe,Sharna Burgess,5,19.0,3,0,1,5.0,1,11,12,Eliminated Week 5,252,41,1,0.6551724137931034,11.5,1.0,-1.695430298657331,1,-1.9188209108283725,1e-10
29,Johnny Weir,Britt Stewart,1,18.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,0.8571428571428571,0.0,1.0,0.22194838080923807,1,-1.535056728662695,1e-10
29,Johnny Weir,Britt Stewart,2,18.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,0.8181818181818182,8.0,1.0,-0.09652341781316769,1,-1.535056728662695,1e-10
29,Johnny Weir,Britt Stewart,3,24.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,1.0,8.5,0.0,1.1886509884526104,1,-1.644703637852888,1e-10
29,Johnny Weir,Britt Stewart,4,24.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,0.8571428571428571,1.5,1.0,0.424334212395753,1,-1.7712193023031122,1e-10
29,Johnny Weir,Britt Stewart,5,29.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,1.0,5.0,0.0,1.752902512171138,1,-1.9188209108283725,1e-10
29,Johnny Weir,Britt Stewart,6,22.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,0.8148148148148148,1.0,1.0,-0.8330937369456016,1,-2.0932591754491336,1e-10
29,Johnny Weir,Britt Stewart,7,27.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,0.9,9.0,0.0,0.5,1,-2.3025850929940463,1e-10
29,Johnny Weir,Britt Stewart,8,30.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,1.0,3.0,0.0,1.213591132171099,1,-2.8782313662425554,1e-10
29,Johnny Weir,Britt Stewart,9,30.0,3,0,1,10.0,0,11,6,Eliminated Week 10,253,36,0,1.0,1.5,0.0,1.046319774995382,1,-3.28940727570578,1e-10
29,Johnny Weir,Britt Stewart,10,28.5,3,1,1,10.0,1,11,6,Eliminated Week 10,253,36,0,0.95,1.5,1.0,-0.6546536707079771,1,-3.837641821656742,1e-10
29,Justina Machado,Sasha Farber,1,21.0,3,0,1,,0,11,4,4th Place,254,48,1,1.0,0.0,0.0,1.2207160944508075,1,-1.535056728662695,1e-10
29,Justina Machado,Sasha Farber,2,21.0,3,0,1,,0,11,4,4th Place,254,48,1,0.9545454545454546,1.5,0.0,1.3513278493843526,1,-1.535056728662695,1e-10
29,Justina Machado,Sasha Farber,3,19.0,3,0,1,,0,11,4,4th Place,254,48,1,0.7916666666666666,2.5,1.0,-0.32417754230525797,1,-1.644703637852888,1e-10
29,Justina Machado,Sasha Farber,4,24.0,3,0,1,,0,11,4,4th Place,254,48,1,0.8571428571428571,10.0,1.0,0.424334212395753,1,-1.7712193023031122,1e-10
29,Justina Machado,Sasha Farber,5,24.0,3,0,1,,0,11,4,4th Place,254,48,1,0.8275862068965517,5.0,1.0,0.0287361067569035,1,-1.9188209108283725,1e-10
29,Justina Machado,Sasha Farber,6,27.0,3,0,1,,0,11,4,4th Place,254,48,1,1.0,7.0,0.0,0.929219937362402,1,-2.0932591754491336,1e-10
29,Justina Machado,Sasha Farber,7,26.0,3,0,1,,0,11,4,4th Place,254,48,1,0.8666666666666667,2.5,1.0,0.0,1,-2.3025850929940463,1e-10
29,Justina Machado,Sasha Farber,8,28.9998,3,1,1,,0,11,4,4th Place,254,48,1,0.96666,6.0,0.0,0.6741214090993753,1,-2.8782313662425554,1e-10
29,Justina Machado,Sasha Farber,9,25.9998,3,1,1,,0,11,4,4th Place,254,48,1,0.86666,3.0,1.0,-0.6770355110826649,1,-3.28940727570578,1e-10
29,Justina Machado,Sasha Farber,10,29.0,3,1,1,,0,11,4,4th Place,254,48,1,0.9666666666666667,5.0,0.0,0.0,1,-3.837641821656742,1e-10
29,Justina Machado,Sasha Farber,11,30.0,3,0,1,,0,11,4,4th Place,254,48,1,1.0,3.0,1.0,0.5773502691896257,1,-11.166351874690255,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,1,20.0,3,0,1,,0,11,1,1st Place,255,35,0,0.9523809523809523,0.0,0.0,0.887793523236951,0,-1.535056728662695,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,2,22.0,3,0,1,,0,11,1,1st Place,255,35,0,1.0,3.5,0.0,1.833944938450193,0,-1.535056728662695,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,3,23.0,3,0,1,,0,11,1,1st Place,255,35,0,0.9583333333333334,1.0,0.0,0.8860852823010368,0,-1.644703637852888,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,4,25.0,3,0,1,,0,11,1,1st Place,255,35,0,0.8928571428571429,3.0,0.0,0.9258200997725516,0,-1.7712193023031122,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,5,27.0,3,0,1,,0,11,1,1st Place,255,35,0,0.9310344827586207,2.0,0.0,1.0632359500054442,0,-1.9188209108283725,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,6,27.0,3,0,1,,0,11,1,1st Place,255,35,0,1.0,2.0,0.0,0.929219937362402,0,-2.0932591754491336,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,7,24.0,3,0,1,,0,11,1,1st Place,255,35,0,0.8,2.5,1.0,-1.0,0,-2.3025850929940463,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,8,28.0,3,0,1,,0,11,1,1st Place,255,35,0,0.9333333333333333,9.0,0.0,0.13486743076793187,0,-2.8782313662425554,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,9,30.0,3,0,1,,0,11,1,1st Place,255,35,0,1.0,4.0,0.0,1.046319774995382,0,-3.28940727570578,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,10,30.0,3,0,1,,0,11,1,1st Place,255,35,0,1.0,1.5,0.0,1.3093073414159542,0,-3.837641821656742,1e-10
29,Kaitlyn Bristowe,Artem Chigvintsev,11,30.0,3,0,1,,0,11,1,1st Place,255,35,0,1.0,1.5,1.0,0.5773502691896257,0,11.166351910799925,0.5000000180548341
29,Monica Aldama,Valentin Chmerkovskiy,1,19.0,3,0,1,7.0,0,11,10,Eliminated Week 7,256,48,0,0.9047619047619048,0.0,0.0,0.5548709520230946,1,-1.535056728662695,1e-10
29,Monica Aldama,Valentin Chmerkovskiy,2,16.0,3,0,1,7.0,0,11,10,Eliminated Week 7,256,48,0,0.7272727272727273,5.0,1.0,-1.061757595944848,1,-1.535056728662695,1e-10
29,Monica Aldama,Valentin Chmerkovskiy,3,21.0,3,0,1,7.0,0,11,10,Eliminated Week 7,256,48,0,0.875,12.5,1.0,0.2809538699978894,1,-1.644703637852888,1e-10
29,Monica Aldama,Valentin Chmerkovskiy,4,24.0,3,0,1,7.0,0,11,10,Eliminated Week 7,256,48,0,0.8571428571428571,7.5,1.0,0.424334212395753,1,-1.7712193023031122,1e-10
29,Monica Aldama,Valentin Chmerkovskiy,5,26.0,3,0,1,7.0,0,11,10,Eliminated Week 7,256,48,0,0.896551724137931,5.0,0.0,0.7184026689225973,1,-1.9188209108283725,1e-10
29,Monica Aldama,Valentin Chmerkovskiy,6,27.0,3,0,1,7.0,0,11,10,Eliminated Week 7,256,48,0,1.0,3.5,0.0,0.929219937362402,1,-2.0932591754491336,1e-10
29,Monica Aldama,Valentin Chmerkovskiy,7,22.0,3,0,1,7.0,1,11,10,Eliminated Week 7,256,48,0,0.7333333333333333,2.5,1.0,-2.0,1,-2.3025850929940463,1e-10
29,Nelly,Daniella Karagach,1,16.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.7619047619047619,0.0,1.0,-0.4438967616184749,1,-1.535056728662695,1e-10
29,Nelly,Daniella Karagach,2,18.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.8181818181818182,12.0,1.0,-0.09652341781316769,1,-1.535056728662695,1e-10
29,Nelly,Daniella Karagach,3,18.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.75,8.5,1.0,-0.6267432484568317,1,-1.644703637852888,1e-10
29,Nelly,Daniella Karagach,4,21.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.75,11.5,1.0,-1.080123449734643,1,-1.7712193023031122,1e-10
29,Nelly,Daniella Karagach,5,24.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.8275862068965517,11.5,1.0,0.0287361067569035,1,-1.9188209108283725,1e-10
29,Nelly,Daniella Karagach,6,24.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.8888888888888888,7.0,1.0,-0.12816826722240016,1,-2.0932591754491336,1e-10
29,Nelly,Daniella Karagach,7,27.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.9,7.5,0.0,0.5,1,-2.3025850929940463,1e-10
29,Nelly,Daniella Karagach,8,24.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.8,3.0,1.0,-2.0225799720384026,1,-2.8782313662425554,1e-10
29,Nelly,Daniella Karagach,9,24.0,3,0,1,,0,11,3,3rd Place,257,45,0,0.8,8.0,1.0,-1.5385839089374922,1,-3.28940727570578,1e-10
29,Nelly,Daniella Karagach,10,28.0,3,1,1,,0,11,3,3rd Place,257,45,0,0.9333333333333333,7.0,1.0,-1.3093073414159542,1,-3.837641821656742,1e-10
29,Nelly,Daniella Karagach,11,28.5,3,1,1,,0,11,3,3rd Place,257,45,0,0.95,6.0,1.0,-1.7320508075688772,1,-11.166351874690255,1e-10
29,Nev Schulman,Jenna Johnson,1,20.0,3,0,1,,0,11,2,2nd Place,258,35,0,0.9523809523809523,0.0,0.0,0.887793523236951,1,-1.535056728662695,1e-10
29,Nev Schulman,Jenna Johnson,2,21.0,3,0,1,,0,11,2,2nd Place,258,35,0,0.9545454545454546,3.5,0.0,1.3513278493843526,1,-1.535056728662695,1e-10
29,Nev Schulman,Jenna Johnson,3,24.0,3,0,1,,0,11,2,2nd Place,258,35,0,1.0,2.5,0.0,1.1886509884526104,1,-1.644703637852888,1e-10
29,Nev Schulman,Jenna Johnson,4,24.0,3,0,1,,0,11,2,2nd Place,258,35,0,0.8571428571428571,1.5,1.0,0.424334212395753,1,-1.7712193023031122,1e-10
29,Nev Schulman,Jenna Johnson,5,26.0,3,0,1,,0,11,2,2nd Place,258,35,0,0.896551724137931,5.0,0.0,0.7184026689225973,1,-1.9188209108283725,1e-10
29,Nev Schulman,Jenna Johnson,6,26.0,3,0,1,,0,11,2,2nd Place,258,35,0,0.9629629629629629,3.5,0.0,0.5767572025008013,1,-2.0932591754491336,1e-10
29,Nev Schulman,Jenna Johnson,7,30.0,3,0,1,,0,11,2,2nd Place,258,35,0,1.0,5.0,0.0,2.0,1,-2.3025850929940463,1e-10
29,Nev Schulman,Jenna Johnson,8,30.0,3,0,1,,0,11,2,2nd Place,258,35,0,1.0,1.0,0.0,1.213591132171099,1,-2.8782313662425554,1e-10
29,Nev Schulman,Jenna Johnson,9,28.9998,3,1,1,,0,11,2,2nd Place,258,35,0,0.96666,1.5,1.0,0.6154163308837722,1,-3.28940727570578,1e-10
29,Nev Schulman,Jenna Johnson,10,30.0,3,0,1,,0,11,2,2nd Place,258,35,0,1.0,3.5,0.0,1.3093073414159542,1,-3.837641821656742,1e-10
29,Nev Schulman,Jenna Johnson,11,30.0,3,0,1,,0,11,2,2nd Place,258,35,0,1.0,1.5,1.0,0.5773502691896257,1,11.166351838580589,0.49999998194516587
29,Skai Jackson,Alan Bersten,1,21.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,1.0,0.0,0.0,1.2207160944508075,1,21.49079420127776,1.0
29,Skai Jackson,Alan Bersten,2,15.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.6818181818181818,1.5,1.0,-1.544374685010688,1,21.49079420127776,1.0
29,Skai Jackson,Alan Bersten,3,18.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.75,14.5,1.0,-0.6267432484568317,1,21.38114729208757,1.0
29,Skai Jackson,Alan Bersten,4,28.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,1.0,11.5,0.0,2.4302777619029476,1,21.254631627637345,1.0
29,Skai Jackson,Alan Bersten,5,24.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.8275862068965517,1.0,1.0,0.0287361067569035,1,21.107030019112084,1.0
29,Skai Jackson,Alan Bersten,6,18.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.6666666666666666,7.0,1.0,-2.2429446763920047,1,20.932591754491323,1.0
29,Skai Jackson,Alan Bersten,7,27.0,3,0,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.9,11.0,0.0,0.5,1,20.72326583694641,1.0
29,Skai Jackson,Alan Bersten,8,26.9998,3,1,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.8999933333333333,3.0,1.0,-0.40460229230379174,1,20.1476195636979,1.0
29,Skai Jackson,Alan Bersten,9,28.9998,3,1,1,10.0,0,11,5,Eliminated Week 10,259,18,1,0.96666,7.0,1.0,0.6154163308837722,1,19.736443654234677,1.0
29,Skai Jackson,Alan Bersten,10,28.5,3,1,1,10.0,1,11,5,Eliminated Week 10,259,18,1,0.95,3.5,1.0,-0.6546536707079771,1,19.188209108283715,1.0
29,Veron Davis,Peta Murgatroyd,1,17.0,3,0,1,6.0,0,11,11,Eliminated Week 6,260,36,0,0.8095238095238095,0.0,1.0,-0.11097419040461844,1,-1.535056728662695,1e-10
29,Veron Davis,Peta Murgatroyd,2,18.0,3,0,1,6.0,0,11,11,Eliminated Week 6,260,36,0,0.8181818181818182,11.0,1.0,-0.09652341781316769,1,-1.535056728662695,1e-10
29,Veron Davis,Peta Murgatroyd,3,22.0,3,0,1,6.0,0,11,11,Eliminated Week 6,260,36,0,0.9166666666666666,8.5,0.0,0.5835195761494631,1,-1.644703637852888,1e-10
29,Veron Davis,Peta Murgatroyd,4,22.0,3,0,1,6.0,0,11,11,Eliminated Week 6,260,36,0,0.7857142857142857,5.0,1.0,-0.5786375623578444,1,-1.7712193023031122,1e-10
29,Veron Davis,Peta Murgatroyd,5,21.0,3,0,1,6.0,0,11,11,Eliminated Week 6,260,36,0,0.7241379310344828,8.5,1.0,-1.0057637364916372,1,-1.9188209108283725,1e-10
29,Veron Davis,Peta Murgatroyd,6,21.0,3,0,1,6.0,1,11,11,Eliminated Week 6,260,36,0,0.7777777777777778,10.0,1.0,-1.1855564718072025,1,-2.0932591754491336,1e-10
3,Emmitt Smith,Cheryl Burke,1,24.0,3,0,1,11.0,0,9,1,1st Place,261,37,0,0.9230769230769231,0.0,0.0,1.18797032220088,1,-2.3673170630772584,1e-10
3,Emmitt Smith,Cheryl Burke,2,24.0,3,0,1,11.0,0,9,1,1st Place,261,37,0,0.8275862068965517,2.0,0.0,0.36273812505500586,1,-2.3025850929940463,1e-10
3,Emmitt Smith,Cheryl Burke,3,19.0,3,0,1,11.0,0,9,1,1st Place,261,37,0,0.7037037037037037,3.5,1.0,-1.5491933384829668,1,-2.5584278811044956,1e-10
3,Emmitt Smith,Cheryl Burke,4,24.0,3,0,1,11.0,0,9,1,1st Place,261,37,0,0.8275862068965517,9.0,1.0,-0.26211121699831136,1,-2.8782313662425554,1e-10
3,Emmitt Smith,Cheryl Burke,5,27.0,3,0,1,11.0,0,9,1,1st Place,261,37,0,1.0,5.0,1.0,0.8432740427115676,1,-3.28940727570578,1e-10
3,Emmitt Smith,Cheryl Burke,6,25.0,3,0,1,11.0,0,9,1,1st Place,261,37,0,0.8928571428571429,2.5,0.0,0.4291975376394756,1,-4.60517018598809,1e-10
3,Emmitt Smith,Cheryl Burke,7,28.5,3,1,1,11.0,0,9,1,1st Place,261,37,0,1.0,2.0,0.0,0.7233642332556183,1,-4.60517018598809,1e-10
3,Emmitt Smith,Cheryl Burke,8,27.0,3,1,1,11.0,0,9,1,1st Place,261,37,0,0.9473684210526315,1.5,1.0,-0.3333333333333333,1,-5.756462732485114,1e-10
3,Emmitt Smith,Cheryl Burke,9,29.5,3,1,1,11.0,0,9,1,1st Place,261,37,0,1.0,2.5,1.0,0.0,1,-7.6752836433134854,1e-10
3,Emmitt Smith,Cheryl Burke,10,29.666600000000003,3,1,1,11.0,0,9,1,1st Place,261,37,0,1.0,2.0,1.0,0.0,1,-11.512925464970229,1e-10
3,Harry Hamlin,Ashly DelGrosso,1,17.0,3,0,1,3.0,0,9,9,Eliminated Week 3,262,54,1,0.6538461538461539,0.0,1.0,-0.5711395779811925,1,-2.3673170630772584,1e-10
3,Harry Hamlin,Ashly DelGrosso,2,21.0,3,0,1,3.0,0,9,9,Eliminated Week 3,262,54,1,0.7241379310344828,8.0,1.0,-0.7254762501100117,1,-2.3025850929940463,1e-10
3,Harry Hamlin,Ashly DelGrosso,3,22.0,3,0,1,3.0,1,9,9,Eliminated Week 3,262,54,1,0.8148148148148148,8.0,1.0,-0.3872983346207417,1,-2.5584278811044956,1e-10
3,Jerry Springer,Kym Johnson,1,16.0,3,0,1,7.0,0,9,5,Eliminated Week 7,263,62,0,0.6153846153846154,0.0,1.0,-0.8224409922929171,0,-2.3673170630772584,1e-10
3,Jerry Springer,Kym Johnson,2,19.0,3,0,1,7.0,0,9,5,Eliminated Week 7,263,62,0,0.6551724137931034,9.0,1.0,-1.4509525002200234,0,-2.3025850929940463,1e-10
3,Jerry Springer,Kym Johnson,3,21.0,3,0,1,7.0,0,9,5,Eliminated Week 7,263,62,0,0.7777777777777778,10.0,1.0,-0.7745966692414834,0,-2.5584278811044956,1e-10
3,Jerry Springer,Kym Johnson,4,22.0,3,0,1,7.0,0,9,5,Eliminated Week 7,263,62,0,0.7586206896551724,8.0,1.0,-0.9610744623271417,0,-2.8782313662425554,1e-10
3,Jerry Springer,Kym Johnson,5,24.0,3,0,1,7.0,0,9,5,Eliminated Week 7,263,62,0,0.8888888888888888,7.0,1.0,-1.3703203194062983,0,-3.28940727570578,1e-10
3,Jerry Springer,Kym Johnson,6,18.0,3,0,1,7.0,0,9,5,Eliminated Week 7,263,62,0,0.6428571428571429,6.5,1.0,-1.7167901505579046,0,-4.60517018598809,1e-10
3,Jerry Springer,Kym Johnson,7,23.0,3,1,1,7.0,1,9,5,Eliminated Week 7,263,62,0,0.8070175438596491,5.0,1.0,-1.9289712886816486,0,-4.60517018598809,1e-10
3,Joey Lawrence,Edyta Sliwinska,1,21.0,3,0,1,10.0,0,9,3,3rd Place,264,30,1,0.8076923076923077,0.0,0.0,0.434066079265706,1,-2.3673170630772584,1e-10
3,Joey Lawrence,Edyta Sliwinska,2,29.0,3,0,1,10.0,0,9,3,3rd Place,264,30,1,1.0,5.0,0.0,2.176428750330035,1,-2.3025850929940463,1e-10
3,Joey Lawrence,Edyta Sliwinska,3,22.0,3,0,1,10.0,0,9,3,3rd Place,264,30,1,0.8148148148148148,1.0,1.0,-0.3872983346207417,1,-2.5584278811044956,1e-10
3,Joey Lawrence,Edyta Sliwinska,4,27.0,3,0,1,10.0,0,9,3,3rd Place,264,30,1,0.9310344827586207,5.5,0.0,0.7863336509949341,1,-2.8782313662425554,1e-10
3,Joey Lawrence,Edyta Sliwinska,5,25.0,3,0,1,10.0,0,9,3,3rd Place,264,30,1,0.9259259259259259,3.0,1.0,-0.6324555320336763,1,-3.28940727570578,1e-10
3,Joey Lawrence,Edyta Sliwinska,6,24.0,3,0,1,10.0,0,9,3,3rd Place,264,30,1,0.8571428571428571,5.0,1.0,0.12262786789699272,1,-4.60517018598809,1e-10
3,Joey Lawrence,Edyta Sliwinska,7,28.5,3,1,1,10.0,0,9,3,3rd Place,264,30,1,1.0,3.0,0.0,0.7233642332556183,1,-4.60517018598809,1e-10
3,Joey Lawrence,Edyta Sliwinska,8,27.0,3,1,1,10.0,0,9,3,3rd Place,264,30,1,0.9473684210526315,1.5,1.0,-0.3333333333333333,1,-5.756462732485114,1e-10
3,Joey Lawrence,Edyta Sliwinska,9,29.5,3,1,1,10.0,0,9,3,3rd Place,264,30,1,1.0,2.5,1.0,0.0,1,15.350567286626971,1.0
3,Mario Lopez,Karina Smirnoff,1,26.0,3,0,1,11.0,0,9,2,2nd Place,265,32,1,1.0,0.0,0.0,1.6905731508243291,1,-2.3673170630772584,1e-10
3,Mario Lopez,Karina Smirnoff,2,21.0,3,0,1,11.0,0,9,2,2nd Place,265,32,1,0.7241379310344828,1.0,1.0,-0.7254762501100117,1,-2.3025850929940463,1e-10
