area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
35380,"New Orleans-Metairie, LA",4,27-3041,Editors,100.0,50930.0,24.49,48340.0,23.24,28920.0,44320.0,63780.0,70860.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
35620,"New York-Newark-Jersey City, NY-NJ",4,27-3041,Editors,17280.0,117790.0,56.63,99220.0,47.7,58540.0,77470.0,133890.0,175960.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
35840,"North Port-Bradenton-Sarasota, FL",4,27-3041,Editors,120.0,79570.0,38.25,61200.0,29.42,32740.0,44030.0,90930.0,172200.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
35980,"Norwich-New London-Willimantic, CT",4,27-3041,Editors,60.0,70580.0,33.93,68950.0,33.15,35770.0,36390.0,89630.0,107290.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
36420,"Oklahoma City, OK",4,27-3041,Editors,190.0,58040.0,27.9,53000.0,25.48,31790.0,38000.0,72320.0,97180.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
36500,"Olympia-Lacey-Tumwater, WA",4,27-3041,Editors,60.0,83630.0,40.21,80080.0,38.5,52930.0,63050.0,103720.0,113450.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
36540,"Omaha, NE-IA",4,27-3041,Editors,70.0,56290.0,27.06,46240.0,22.23,30930.0,36370.0,66560.0,93390.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
36740,"Orlando-Kissimmee-Sanford, FL",4,27-3041,Editors,580.0,71190.0,34.22,59610.0,28.66,40010.0,51970.0,77770.0,123160.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
36780,"Oshkosh-Neenah, WI",4,27-3041,Editors,80.0,63730.0,30.64,61130.0,29.39,44470.0,47560.0,75980.0,89190.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
37100,"Oxnard-Thousand Oaks-Ventura, CA",4,27-3041,Editors,130.0,72480.0,34.85,75380.0,36.24,40090.0,51170.0,84350.0,98250.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
37340,"Palm Bay-Melbourne-Titusville, FL",4,27-3041,Editors,70.0,79650.0,38.3,63520.0,30.54,35020.0,57570.0,99220.0,124520.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
37900,"Peoria, IL",4,27-3041,Editors,30.0,59650.0,28.68,52250.0,25.12,31720.0,40180.0,74350.0,92070.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,27-3041,Editors,1910.0,84390.0,40.57,77220.0,37.13,43940.0,55490.0,98580.0,129890.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
38060,"Phoenix-Mesa-Chandler, AZ",4,27-3041,Editors,710.0,74340.0,35.74,65430.0,31.46,38590.0,47680.0,87820.0,106120.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
38300,"Pittsburgh, PA",4,27-3041,Editors,420.0,68560.0,32.96,60240.0,28.96,37590.0,42780.0,81510.0,104670.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
38340,"Pittsfield, MA",4,27-3041,Editors,70.0,73700.0,35.43,63840.0,30.69,45870.0,50290.0,80290.0,124910.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
38860,"Portland-South Portland, ME",4,27-3041,Editors,150.0,57030.0,27.42,47750.0,22.96,31340.0,34770.0,68730.0,93340.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
38900,"Portland-Vancouver-Hillsboro, OR-WA",4,27-3041,Editors,670.0,73990.0,35.57,74020.0,35.59,44820.0,58220.0,82160.0,108310.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
39150,"Prescott Valley-Prescott, AZ",4,27-3041,Editors,40.0,66020.0,31.74,58240.0,28.0,29850.0,37310.0,79710.0,98660.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
39300,"Providence-Warwick, RI-MA",4,27-3041,Editors,360.0,71810.0,34.52,63990.0,30.77,39470.0,47480.0,83330.0,107190.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
39340,"Provo-Orem-Lehi, UT",4,27-3041,Editors,100.0,62350.0,29.98,58390.0,28.07,33450.0,45930.0,75140.0,95420.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
39580,"Raleigh-Cary, NC",4,27-3041,Editors,330.0,75880.0,36.48,68950.0,33.15,45330.0,51970.0,88370.0,98770.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
39900,"Reno, NV",4,27-3041,Editors,40.0,62970.0,30.27,61100.0,29.37,37990.0,40170.0,84450.0,92150.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40060,"Richmond, VA",4,27-3041,Editors,320.0,76110.0,36.59,74700.0,35.92,38520.0,50430.0,93550.0,108130.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40140,"Riverside-San Bernardino-Ontario, CA",4,27-3041,Editors,320.0,74970.0,36.04,66040.0,31.75,39740.0,50150.0,83390.0,120620.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40220,"Roanoke, VA",4,27-3041,Editors,40.0,63290.0,30.43,58050.0,27.91,34380.0,42370.0,86020.0,102810.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40340,"Rochester, MN",4,27-3041,Editors,40.0,,,,,,,,,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40380,"Rochester, NY",4,27-3041,Editors,190.0,79740.0,38.34,63290.0,30.43,31200.0,48580.0,99980.0,129290.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40420,"Rockford, IL",4,27-3041,Editors,40.0,60930.0,29.29,57130.0,27.47,36910.0,40830.0,75300.0,88910.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
40900,"Sacramento-Roseville-Folsom, CA",4,27-3041,Editors,360.0,80740.0,38.82,75260.0,36.18,45980.0,56410.0,97480.0,125410.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41060,"St. Cloud, MN",4,27-3041,Editors,30.0,56870.0,27.34,45350.0,21.8,40390.0,44140.0,71920.0,100750.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41180,"St. Louis, MO-IL",4,27-3041,Editors,380.0,69390.0,33.36,63130.0,30.35,37870.0,49420.0,80760.0,100270.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41420,"Salem, OR",4,27-3041,Editors,50.0,86350.0,41.51,86870.0,41.77,39330.0,62180.0,115160.0,118560.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41500,"Salinas, CA",4,27-3041,Editors,40.0,74410.0,35.77,69090.0,33.21,41150.0,53160.0,81420.0,121570.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41620,"Salt Lake City-Murray, UT",4,27-3041,Editors,360.0,71800.0,34.52,63190.0,30.38,38360.0,45840.0,84190.0,119670.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41700,"San Antonio-New Braunfels, TX",4,27-3041,Editors,240.0,60820.0,29.24,52470.0,25.23,35120.0,46550.0,69240.0,95190.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41740,"San Diego-Chula Vista-Carlsbad, CA",4,27-3041,Editors,720.0,79290.0,38.12,76160.0,36.62,43250.0,50150.0,96890.0,124770.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41860,"San Francisco-Oakland-Fremont, CA",4,27-3041,Editors,2350.0,106810.0,51.35,99720.0,47.94,56020.0,74920.0,131100.0,165650.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41940,"San Jose-Sunnyvale-Santa Clara, CA",4,27-3041,Editors,480.0,113520.0,54.58,96270.0,46.29,51060.0,76840.0,128560.0,178130.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
41980,"San Juan-Bayamon-Caguas, PR",4,27-3041,Editors,400.0,41390.0,19.9,37410.0,17.99,21140.0,28670.0,46830.0,60470.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42020,"San Luis Obispo-Paso Robles, CA",4,27-3041,Editors,60.0,91080.0,43.79,79360.0,38.16,57360.0,62120.0,100880.0,148410.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42140,"Santa Fe, NM",4,27-3041,Editors,50.0,72280.0,34.75,64640.0,31.08,41830.0,47010.0,84270.0,120440.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42200,"Santa Maria-Santa Barbara, CA",4,27-3041,Editors,80.0,72950.0,35.07,66980.0,32.2,36180.0,45260.0,82760.0,118960.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42220,"Santa Rosa-Petaluma, CA",4,27-3041,Editors,140.0,96670.0,46.47,94750.0,45.55,52320.0,61010.0,104620.0,165730.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42340,"Savannah, GA",4,27-3041,Editors,60.0,81230.0,39.05,64440.0,30.98,37660.0,46290.0,101760.0,120810.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42540,"Scranton--Wilkes-Barre, PA",4,27-3041,Editors,100.0,71150.0,34.21,59100.0,28.41,37490.0,38950.0,79180.0,113750.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
42660,"Seattle-Tacoma-Bellevue, WA",4,27-3041,Editors,2110.0,94250.0,45.31,87330.0,41.98,59890.0,73660.0,106270.0,133290.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
43620,"Sioux Falls, SD-MN",4,27-3041,Editors,30.0,56270.0,27.05,55540.0,26.7,39660.0,44180.0,64880.0,78290.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
43780,"South Bend-Mishawaka, IN-MI",4,27-3041,Editors,50.0,64690.0,31.1,60520.0,29.1,30690.0,50140.0,71140.0,99290.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
44060,"Spokane-Spokane Valley, WA",4,27-3041,Editors,90.0,97310.0,46.79,74430.0,35.78,45340.0,56250.0,100070.0,237430.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
44100,"Springfield, IL",4,27-3041,Editors,90.0,65430.0,31.46,64750.0,31.13,47980.0,64750.0,64750.0,78190.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
44140,"Springfield, MA",4,27-3041,Editors,120.0,72160.0,34.69,67650.0,32.52,45960.0,49660.0,78030.0,118470.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
44180,"Springfield, MO",4,27-3041,Editors,50.0,58940.0,28.34,55240.0,26.56,35950.0,47100.0,71020.0,86450.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
44300,"State College, PA",4,27-3041,Editors,30.0,58830.0,28.28,44990.0,21.63,38230.0,44990.0,68940.0,89610.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
44700,"Stockton-Lodi, CA",4,27-3041,Editors,40.0,71950.0,34.59,60530.0,29.1,34840.0,46730.0,79630.0,100170.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
45060,"Syracuse, NY",4,27-3041,Editors,110.0,74030.0,35.59,64620.0,31.07,44640.0,57800.0,77470.0,120710.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
45220,"Tallahassee, FL",4,27-3041,Editors,120.0,73960.0,35.56,66460.0,31.95,37250.0,48180.0,86770.0,110520.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
45300,"Tampa-St. Petersburg-Clearwater, FL",4,27-3041,Editors,620.0,77410.0,37.21,64780.0,31.15,32440.0,47070.0,89990.0,136660.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
45780,"Toledo, OH",4,27-3041,Editors,80.0,70130.0,33.72,57770.0,27.77,36540.0,46430.0,80330.0,101590.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
45820,"Topeka, KS",4,27-3041,Editors,50.0,66420.0,31.93,58120.0,27.94,39820.0,49090.0,86320.0,107220.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
45940,"Trenton-Princeton, NJ",4,27-3041,Editors,150.0,87760.0,42.19,77610.0,37.31,50490.0,64140.0,102470.0,124870.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
46060,"Tucson, AZ",4,27-3041,Editors,150.0,65570.0,31.52,58200.0,27.98,36760.0,42950.0,73380.0,95990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
46140,"Tulsa, OK",4,27-3041,Editors,150.0,51800.0,24.9,46200.0,22.21,27700.0,35880.0,61560.0,80610.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
46220,"Tuscaloosa, AL",4,27-3041,Editors,30.0,57930.0,27.85,51990.0,24.99,36790.0,45770.0,66340.0,86950.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
46520,"Urban Honolulu, HI",4,27-3041,Editors,150.0,70830.0,34.05,57780.0,27.78,30780.0,46210.0,84430.0,127880.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
46700,"Vallejo, CA",4,27-3041,Editors,40.0,89490.0,43.02,72580.0,34.9,41730.0,44190.0,115040.0,164080.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,27-3041,Editors,350.0,71910.0,34.57,67930.0,32.66,39030.0,47010.0,85490.0,107490.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
47380,"Waco, TX",4,27-3041,Editors,30.0,61450.0,29.55,53250.0,25.6,36720.0,46860.0,72910.0,95670.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,27-3041,Editors,6000.0,100160.0,48.16,80990.0,38.94,50790.0,72750.0,120560.0,161530.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
47930,"Waterbury-Shelton, CT",4,27-3041,Editors,260.0,99320.0,47.75,81910.0,39.38,44130.0,62280.0,131700.0,157660.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
47940,"Waterloo-Cedar Falls, IA",4,27-3041,Editors,50.0,51260.0,24.64,45070.0,21.67,45070.0,45070.0,50280.0,71520.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
48620,"Wichita, KS",4,27-3041,Editors,50.0,55170.0,26.52,49610.0,23.85,34480.0,40700.0,60660.0,77960.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
48900,"Wilmington, NC",4,27-3041,Editors,60.0,,,,,,,,,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
49180,"Winston-Salem, NC",4,27-3041,Editors,70.0,61370.0,29.51,56750.0,27.28,39530.0,46230.0,70270.0,81990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
49340,"Worcester, MA",4,27-3041,Editors,160.0,80740.0,38.82,71630.0,34.44,47770.0,51330.0,94890.0,138510.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
49620,"York-Hanover, PA",4,27-3041,Editors,50.0,53800.0,25.87,45310.0,21.78,31170.0,42770.0,56360.0,76880.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
49660,"Youngstown-Warren, OH",4,27-3041,Editors,40.0,69260.0,33.3,57600.0,27.69,44900.0,47730.0,79530.0,97710.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
14500,"Boulder, CO",4,27-3041,Editors,200.0,83010.0,39.91,78700.0,37.84,45990.0,63510.0,100710.0,119990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
17820,"Colorado Springs, CO",4,27-3041,Editors,210.0,71550.0,34.4,67750.0,32.57,39420.0,52190.0,84350.0,104470.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
19740,"Denver-Aurora-Centennial, CO",4,27-3041,Editors,1010.0,78080.0,37.54,77190.0,37.11,47640.0,60200.0,94680.0,107990.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
22660,"Fort Collins-Loveland, CO",4,27-3041,Editors,90.0,84480.0,40.62,79250.0,38.1,47410.0,60180.0,95540.0,138270.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
24540,"Greeley, CO",4,27-3041,Editors,40.0,61090.0,29.37,61920.0,29.77,40660.0,43920.0,70020.0,85420.0,2024,115.8,116.5,0.6,9.8,4.1,5.6,8.4,0.0006028524292129855
10420,"Akron, OH",4,27-3042,Technical Writers,70.0,73410.0,35.29,70070.0,33.69,48570.0,59160.0,86580.0,100350.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
10580,"Albany-Schenectady-Troy, NY",4,27-3042,Technical Writers,110.0,97470.0,46.86,91020.0,43.76,58630.0,73390.0,109530.0,173230.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
10740,"Albuquerque, NM",4,27-3042,Technical Writers,190.0,84910.0,40.82,82610.0,39.72,54540.0,65260.0,104950.0,129390.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,27-3042,Technical Writers,70.0,84640.0,40.69,77080.0,37.06,50180.0,58640.0,93460.0,132960.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
11260,"Anchorage, AK",4,27-3042,Technical Writers,50.0,87380.0,42.01,83560.0,40.18,59420.0,69130.0,96410.0,117850.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
11460,"Ann Arbor, MI",4,27-3042,Technical Writers,60.0,97440.0,46.85,81340.0,39.11,49990.0,59820.0,105550.0,133150.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
11700,"Asheville, NC",4,27-3042,Technical Writers,100.0,82630.0,39.73,87330.0,41.98,60920.0,69590.0,87330.0,87330.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12060,"Atlanta-Sandy Springs-Roswell, GA",4,27-3042,Technical Writers,770.0,84930.0,40.83,81570.0,39.22,50510.0,58670.0,101210.0,119450.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12100,"Atlantic City-Hammonton, NJ",4,27-3042,Technical Writers,30.0,72950.0,35.07,69230.0,33.28,48260.0,60440.0,85780.0,100300.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12220,"Auburn-Opelika, AL",4,27-3042,Technical Writers,40.0,78570.0,37.77,73750.0,35.46,53250.0,64220.0,82080.0,114900.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12260,"Augusta-Richmond County, GA-SC",4,27-3042,Technical Writers,150.0,100110.0,48.13,98010.0,47.12,75120.0,77590.0,109980.0,128790.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12420,"Austin-Round Rock-San Marcos, TX",4,27-3042,Technical Writers,630.0,88240.0,42.42,84210.0,40.49,54970.0,66140.0,102810.0,124520.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12540,"Bakersfield-Delano, CA",4,27-3042,Technical Writers,50.0,83390.0,40.09,80140.0,38.53,45760.0,59450.0,108440.0,123360.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12580,"Baltimore-Columbia-Towson, MD",4,27-3042,Technical Writers,780.0,94260.0,45.32,93650.0,45.02,67860.0,75330.0,105770.0,125960.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
12940,"Baton Rouge, LA",4,27-3042,Technical Writers,70.0,80480.0,38.69,60270.0,28.98,44590.0,55620.0,89450.0,145600.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
13380,"Bellingham, WA",4,27-3042,Technical Writers,30.0,79770.0,38.35,80360.0,38.64,55810.0,68460.0,83330.0,103010.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
13460,"Bend, OR",4,27-3042,Technical Writers,40.0,,,,,,,,,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
13820,"Birmingham, AL",4,27-3042,Technical Writers,80.0,77600.0,37.31,76150.0,36.61,50230.0,59560.0,86910.0,102040.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
13980,"Blacksburg-Christiansburg-Radford, VA",4,27-3042,Technical Writers,30.0,68930.0,33.14,61420.0,29.53,45940.0,50830.0,86900.0,98870.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
14260,"Boise City, ID",4,27-3042,Technical Writers,120.0,78980.0,37.97,77380.0,37.2,52220.0,61810.0,90270.0,96870.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
14460,"Boston-Cambridge-Newton, MA-NH",4,27-3042,Technical Writers,1420.0,107710.0,51.79,103960.0,49.98,66540.0,79040.0,129400.0,149700.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
14860,"Bridgeport-Stamford-Danbury, CT",4,27-3042,Technical Writers,130.0,102270.0,49.17,99080.0,47.64,57980.0,85130.0,104250.0,118080.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
15380,"Buffalo-Cheektowaga, NY",4,27-3042,Technical Writers,80.0,82800.0,39.81,79630.0,38.28,52000.0,62650.0,94570.0,129760.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
15540,"Burlington-South Burlington, VT",4,27-3042,Technical Writers,60.0,104020.0,50.01,83940.0,40.36,55690.0,67520.0,97770.0,219060.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
15940,"Canton-Massillon, OH",4,27-3042,Technical Writers,30.0,64930.0,31.21,60020.0,28.86,42810.0,52730.0,76430.0,94230.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
15980,"Cape Coral-Fort Myers, FL",4,27-3042,Technical Writers,,86600.0,41.64,74060.0,35.61,55050.0,55240.0,102030.0,153850.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
16300,"Cedar Rapids, IA",4,27-3042,Technical Writers,110.0,65610.0,31.54,61450.0,29.55,50160.0,54580.0,77610.0,83820.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
16700,"Charleston-North Charleston, SC",4,27-3042,Technical Writers,100.0,87240.0,41.94,84350.0,40.55,53990.0,71610.0,101670.0,106990.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
16740,"Charlotte-Concord-Gastonia, NC-SC",4,27-3042,Technical Writers,310.0,88920.0,42.75,82990.0,39.9,58550.0,68610.0,103780.0,123300.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
16820,"Charlottesville, VA",4,27-3042,Technical Writers,30.0,94520.0,45.44,89860.0,43.2,58570.0,73200.0,118210.0,127680.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
16860,"Chattanooga, TN-GA",4,27-3042,Technical Writers,,73810.0,35.49,78590.0,37.78,51120.0,66680.0,78590.0,84810.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
16980,"Chicago-Naperville-Elgin, IL-IN",4,27-3042,Technical Writers,920.0,87190.0,41.92,80240.0,38.58,56090.0,65880.0,103950.0,127640.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
17140,"Cincinnati, OH-KY-IN",4,27-3042,Technical Writers,380.0,76230.0,36.65,73040.0,35.12,51900.0,60800.0,88150.0,103730.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
17410,"Cleveland, OH",4,27-3042,Technical Writers,280.0,73910.0,35.54,64990.0,31.25,49780.0,59870.0,87420.0,101700.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
17900,"Columbia, SC",4,27-3042,Technical Writers,80.0,77260.0,37.15,71310.0,34.28,51900.0,63010.0,90450.0,107030.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
17980,"Columbus, GA-AL",4,27-3042,Technical Writers,30.0,66930.0,32.18,59890.0,28.79,48230.0,48490.0,83210.0,102260.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
18020,"Columbus, IN",4,27-3042,Technical Writers,30.0,64880.0,31.19,67310.0,32.36,43910.0,55120.0,76120.0,76240.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
18140,"Columbus, OH",4,27-3042,Technical Writers,270.0,77890.0,37.45,74050.0,35.6,53000.0,61800.0,89610.0,107530.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
18880,"Crestview-Fort Walton Beach-Destin, FL",4,27-3042,Technical Writers,70.0,78800.0,37.89,77480.0,37.25,59690.0,63190.0,88790.0,104250.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
19100,"Dallas-Fort Worth-Arlington, TX",4,27-3042,Technical Writers,1320.0,83870.0,40.32,79990.0,38.46,54070.0,59330.0,101780.0,120640.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
19340,"Davenport-Moline-Rock Island, IA-IL",4,27-3042,Technical Writers,60.0,73370.0,35.27,64170.0,30.85,50380.0,51060.0,85420.0,106710.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
