area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
26420,"Houston-Pasadena-The Woodlands, TX",4,47-2111,Electricians,17860.0,59060.0,28.39,59180.0,28.45,37710.0,46330.0,67210.0,79430.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
26580,"Huntington-Ashland, WV-KY-OH",4,47-2111,Electricians,780.0,60150.0,28.92,60870.0,29.27,36340.0,46730.0,72480.0,83950.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
26620,"Huntsville, AL",4,47-2111,Electricians,840.0,57140.0,27.47,56230.0,27.03,39000.0,47810.0,62660.0,76390.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
26820,"Idaho Falls, ID",4,47-2111,Electricians,500.0,64030.0,30.79,61210.0,29.43,37480.0,45410.0,77370.0,98250.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
26900,"Indianapolis-Carmel-Greenwood, IN",4,47-2111,Electricians,4940.0,67730.0,32.56,64120.0,30.83,39970.0,49500.0,83230.0,95180.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
26980,"Iowa City, IA",4,47-2111,Electricians,330.0,62250.0,29.93,62670.0,30.13,38680.0,48360.0,74890.0,80200.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27060,"Ithaca, NY",4,47-2111,Electricians,100.0,71190.0,34.23,71730.0,34.49,49320.0,59250.0,78460.0,92670.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27100,"Jackson, MI",4,47-2111,Electricians,260.0,67300.0,32.36,61230.0,29.44,37810.0,47890.0,81110.0,102030.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27140,"Jackson, MS",4,47-2111,Electricians,960.0,50250.0,24.16,47610.0,22.89,35310.0,39490.0,58860.0,69440.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27180,"Jackson, TN",4,47-2111,Electricians,520.0,56650.0,27.23,56020.0,26.93,36470.0,44820.0,63140.0,79580.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27260,"Jacksonville, FL",4,47-2111,Electricians,3940.0,56220.0,27.03,55880.0,26.87,37660.0,47310.0,62160.0,72020.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27340,"Jacksonville, NC",4,47-2111,Electricians,170.0,53580.0,25.76,51540.0,24.78,35940.0,45770.0,61900.0,68700.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27500,"Janesville-Beloit, WI",4,47-2111,Electricians,400.0,78520.0,37.75,81640.0,39.25,47350.0,60570.0,94510.0,96130.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27620,"Jefferson City, MO",4,47-2111,Electricians,420.0,64950.0,31.23,61960.0,29.79,38000.0,47910.0,78630.0,84300.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27740,"Johnson City, TN",4,47-2111,Electricians,300.0,59250.0,28.49,51580.0,24.8,38470.0,41720.0,70350.0,98920.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27780,"Johnstown, PA",4,47-2111,Electricians,160.0,72380.0,34.8,64630.0,31.07,45510.0,49660.0,97870.0,97870.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27860,"Jonesboro, AR",4,47-2111,Electricians,390.0,52000.0,25.0,50650.0,24.35,36250.0,41140.0,60400.0,63580.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27900,"Joplin, MO-KS",4,47-2111,Electricians,410.0,68880.0,33.12,65220.0,31.36,40330.0,47780.0,95390.0,96800.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
27980,"Kahului-Wailuku, HI",4,47-2111,Electricians,260.0,85420.0,41.07,80600.0,38.75,44000.0,50180.0,110660.0,129710.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28020,"Kalamazoo-Portage, MI",4,47-2111,Electricians,710.0,69610.0,33.47,63970.0,30.76,39010.0,49570.0,85280.0,96260.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28100,"Kankakee, IL",4,47-2111,Electricians,120.0,83220.0,40.01,82490.0,39.66,48940.0,63130.0,100430.0,107810.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28140,"Kansas City, MO-KS",4,47-2111,Electricians,4920.0,74310.0,35.72,74560.0,35.85,43880.0,55360.0,93410.0,105170.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28420,"Kennewick-Richland, WA",4,47-2111,Electricians,970.0,98440.0,47.33,108740.0,52.28,54800.0,78060.0,115970.0,127430.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28450,"Kenosha, WI",4,47-2111,Electricians,120.0,72270.0,34.75,74250.0,35.7,45500.0,55460.0,86650.0,100110.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28660,"Killeen-Temple, TX",4,47-2111,Electricians,620.0,50370.0,24.22,47560.0,22.87,33620.0,39730.0,59690.0,68010.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28700,"Kingsport-Bristol, TN-VA",4,47-2111,Electricians,710.0,58470.0,28.11,58310.0,28.03,36820.0,47660.0,68240.0,77730.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28740,"Kingston, NY",4,47-2111,Electricians,280.0,71970.0,34.6,65240.0,31.37,43850.0,50350.0,80660.0,111840.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",4,47-2111,Electricians,1070.0,75070.0,36.09,69830.0,33.57,45100.0,57420.0,92930.0,117850.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
28940,"Knoxville, TN",4,47-2111,Electricians,2340.0,56780.0,27.3,53430.0,25.69,37180.0,45040.0,62670.0,76700.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29020,"Kokomo, IN",4,47-2111,Electricians,630.0,79900.0,38.41,89000.0,42.79,49210.0,77830.0,89000.0,89000.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29100,"La Crosse-Onalaska, WI-MN",4,47-2111,Electricians,300.0,76490.0,36.77,76090.0,36.58,46320.0,60100.0,94220.0,105980.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29180,"Lafayette, LA",4,47-2111,Electricians,650.0,54810.0,26.35,56480.0,27.15,36390.0,45650.0,62160.0,72480.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29200,"Lafayette-West Lafayette, IN",4,47-2111,Electricians,770.0,68400.0,32.88,76980.0,37.01,39540.0,49660.0,82840.0,84670.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29340,"Lake Charles, LA",4,47-2111,Electricians,630.0,62670.0,30.13,62320.0,29.96,36560.0,47500.0,68440.0,102830.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29420,"Lake Havasu City-Kingman, AZ",4,47-2111,Electricians,390.0,54540.0,26.22,49840.0,23.96,35850.0,44990.0,61550.0,74920.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29460,"Lakeland-Winter Haven, FL",4,47-2111,Electricians,960.0,52830.0,25.4,49800.0,23.94,36410.0,45760.0,59220.0,67450.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29540,"Lancaster, PA",4,47-2111,Electricians,1270.0,68340.0,32.86,61980.0,29.8,39170.0,48620.0,80010.0,102950.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29620,"Lansing-East Lansing, MI",4,47-2111,Electricians,1230.0,70400.0,33.85,77050.0,37.05,40500.0,49950.0,82400.0,94030.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29700,"Laredo, TX",4,47-2111,Electricians,330.0,44220.0,21.26,45320.0,21.79,28230.0,35070.0,49190.0,59390.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29740,"Las Cruces, NM",4,47-2111,Electricians,330.0,54790.0,26.34,52530.0,25.25,35480.0,40360.0,60150.0,86790.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29820,"Las Vegas-Henderson-North Las Vegas, NV",4,47-2111,Electricians,5970.0,72240.0,34.73,64950.0,31.22,44480.0,47710.0,92020.0,114390.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
29940,"Lawrence, KS",4,47-2111,Electricians,150.0,55910.0,26.88,57600.0,27.69,37160.0,48210.0,62940.0,74130.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30020,"Lawton, OK",4,47-2111,Electricians,210.0,66450.0,31.95,73550.0,35.36,39220.0,56240.0,73550.0,79330.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30140,"Lebanon, PA",4,47-2111,Electricians,170.0,64470.0,30.99,60880.0,29.27,39010.0,48780.0,76250.0,92750.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30300,"Lewiston, ID-WA",4,47-2111,Electricians,230.0,73640.0,35.4,72930.0,35.06,46870.0,59010.0,97960.0,104730.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30340,"Lewiston-Auburn, ME",4,47-2111,Electricians,330.0,76340.0,36.7,75990.0,36.54,52450.0,62620.0,84170.0,100380.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30460,"Lexington-Fayette, KY",4,47-2111,Electricians,1290.0,57860.0,27.82,58530.0,28.14,36760.0,45590.0,72110.0,77730.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30500,"Lexington Park, MD",4,47-2111,Electricians,460.0,71550.0,34.4,62670.0,30.13,44300.0,48650.0,88830.0,105540.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30620,"Lima, OH",4,47-2111,Electricians,240.0,67090.0,32.26,66800.0,32.12,38180.0,52000.0,82440.0,90710.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30700,"Lincoln, NE",4,47-2111,Electricians,1050.0,62020.0,29.82,60860.0,29.26,39780.0,47670.0,77130.0,79690.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30780,"Little Rock-North Little Rock-Conway, AR",4,47-2111,Electricians,2070.0,51210.0,24.62,49060.0,23.59,35830.0,39370.0,60690.0,64780.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30860,"Logan, UT-ID",4,47-2111,Electricians,380.0,59930.0,28.81,58660.0,28.2,36960.0,45860.0,73560.0,79180.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
30980,"Longview, TX",4,47-2111,Electricians,510.0,50090.0,24.08,47660.0,22.91,32640.0,36810.0,59590.0,67760.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31020,"Longview-Kelso, WA",4,47-2111,Electricians,270.0,86940.0,41.8,83870.0,40.32,50900.0,65270.0,106550.0,122030.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31080,"Los Angeles-Long Beach-Anaheim, CA",4,47-2111,Electricians,21070.0,81940.0,39.39,76120.0,36.6,43900.0,56680.0,102720.0,128400.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31140,"Louisville/Jefferson County, KY-IN",4,47-2111,Electricians,3870.0,63750.0,30.65,61890.0,29.75,37890.0,48430.0,80380.0,83200.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31180,"Lubbock, TX",4,47-2111,Electricians,750.0,50100.0,24.09,47380.0,22.78,32490.0,38110.0,59740.0,71760.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31340,"Lynchburg, VA",4,47-2111,Electricians,380.0,59160.0,28.44,59280.0,28.5,37070.0,45350.0,71800.0,84920.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31420,"Macon-Bibb County, GA",4,47-2111,Electricians,490.0,57020.0,27.41,51490.0,24.75,36480.0,42790.0,71320.0,92580.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31540,"Madison, WI",4,47-2111,Electricians,1650.0,75930.0,36.51,77560.0,37.29,46420.0,56650.0,97950.0,100130.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31700,"Manchester-Nashua, NH",4,47-2111,Electricians,1030.0,63630.0,30.59,62960.0,30.27,38920.0,47250.0,78590.0,89850.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31740,"Manhattan, KS",4,47-2111,Electricians,180.0,59390.0,28.55,58540.0,28.15,35370.0,46160.0,68660.0,100860.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31860,"Mankato, MN",4,47-2111,Electricians,270.0,81210.0,39.04,82200.0,39.52,49260.0,62170.0,101090.0,101090.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
31900,"Mansfield, OH",4,47-2111,Electricians,170.0,58970.0,28.35,60480.0,29.08,36580.0,46370.0,72800.0,75810.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
32420,"Mayaguez, PR",4,47-2111,Electricians,80.0,42740.0,20.55,33970.0,16.33,22170.0,26750.0,56900.0,64860.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
32580,"McAllen-Edinburg-Mission, TX",4,47-2111,Electricians,720.0,45740.0,21.99,44810.0,21.54,29530.0,35810.0,54700.0,60550.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
32780,"Medford, OR",4,47-2111,Electricians,510.0,81640.0,39.25,80770.0,38.83,49750.0,62930.0,99560.0,106800.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
32820,"Memphis, TN-MS-AR",4,47-2111,Electricians,2970.0,57850.0,27.81,57770.0,27.78,37560.0,45100.0,68800.0,77640.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
32900,"Merced, CA",4,47-2111,Electricians,150.0,72610.0,34.91,64470.0,31.0,37580.0,48200.0,84220.0,120830.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,47-2111,Electricians,12570.0,57370.0,27.58,56080.0,26.96,39470.0,47690.0,62100.0,75020.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33140,"Michigan City-La Porte, IN",4,47-2111,Electricians,190.0,67920.0,32.66,63110.0,30.34,45020.0,48320.0,82370.0,96170.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33220,"Midland, MI",4,47-2111,Electricians,230.0,54840.0,26.37,49960.0,24.02,34600.0,38970.0,65520.0,81380.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33260,"Midland, TX",4,47-2111,Electricians,1070.0,60150.0,28.92,59380.0,28.55,38680.0,46480.0,69350.0,80700.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33340,"Milwaukee-Waukesha, WI",4,47-2111,Electricians,3690.0,74520.0,35.83,76820.0,36.93,46490.0,55530.0,94240.0,101730.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",4,47-2111,Electricians,8110.0,86730.0,41.7,95090.0,45.71,50040.0,62360.0,106160.0,115410.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33500,"Minot, ND",4,47-2111,Electricians,330.0,69490.0,33.41,61230.0,29.44,39470.0,47130.0,81140.0,101410.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33540,"Missoula, MT",4,47-2111,Electricians,290.0,68020.0,32.7,73010.0,35.1,47700.0,50760.0,78250.0,80670.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33660,"Mobile, AL",4,47-2111,Electricians,1250.0,58660.0,28.2,61120.0,29.39,37600.0,48490.0,66100.0,77850.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33700,"Modesto, CA",4,47-2111,Electricians,760.0,78760.0,37.87,75380.0,36.24,42290.0,57480.0,96320.0,120520.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33740,"Monroe, LA",4,47-2111,Electricians,410.0,51080.0,24.56,48580.0,23.36,32340.0,44300.0,60550.0,64960.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33780,"Monroe, MI",4,47-2111,Electricians,170.0,74180.0,35.66,78920.0,37.94,42800.0,59610.0,82020.0,94120.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
33860,"Montgomery, AL",4,47-2111,Electricians,690.0,53850.0,25.89,49750.0,23.92,36870.0,46300.0,60650.0,70460.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34060,"Morgantown, WV",4,47-2111,Electricians,280.0,63370.0,30.47,60460.0,29.07,38040.0,47990.0,76430.0,88950.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34100,"Morristown, TN",4,47-2111,Electricians,200.0,56070.0,26.96,56010.0,26.93,39800.0,46210.0,59760.0,75300.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34580,"Mount Vernon-Anacortes, WA",4,47-2111,Electricians,520.0,102830.0,49.44,103270.0,49.65,58790.0,69520.0,131120.0,147090.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34620,"Muncie, IN",4,47-2111,Electricians,120.0,64090.0,30.81,62540.0,30.07,39620.0,49360.0,73880.0,83740.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34740,"Muskegon-Norton Shores, MI",4,47-2111,Electricians,430.0,69620.0,33.47,63820.0,30.68,37110.0,46190.0,94350.0,114810.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",4,47-2111,Electricians,350.0,51920.0,24.96,49030.0,23.57,38560.0,44530.0,58590.0,62190.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34900,"Napa, CA",4,47-2111,Electricians,240.0,86690.0,41.68,80910.0,38.9,53780.0,64620.0,104050.0,121580.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34940,"Naples-Marco Island, FL",4,47-2111,Electricians,1010.0,57230.0,27.52,57210.0,27.5,38970.0,47330.0,62710.0,77360.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,47-2111,Electricians,7630.0,62040.0,29.83,61130.0,29.39,39980.0,48760.0,72990.0,84350.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
35300,"New Haven, CT",4,47-2111,Electricians,980.0,74700.0,35.92,75720.0,36.4,46820.0,61910.0,92550.0,99400.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
35380,"New Orleans-Metairie, LA",4,47-2111,Electricians,2150.0,61160.0,29.41,60840.0,29.25,38050.0,49370.0,71010.0,79320.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
35620,"New York-Newark-Jersey City, NY-NJ",4,47-2111,Electricians,38890.0,85440.0,41.08,76450.0,36.76,47100.0,60910.0,119740.0,132580.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
35660,"Niles, MI",4,47-2111,Electricians,210.0,74160.0,35.66,71450.0,34.35,38310.0,48420.0,95630.0,116500.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
35840,"North Port-Bradenton-Sarasota, FL",4,47-2111,Electricians,1700.0,53350.0,25.65,50680.0,24.36,37380.0,39910.0,60410.0,71910.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
35980,"Norwich-New London-Willimantic, CT",4,47-2111,Electricians,650.0,67550.0,32.48,71120.0,34.19,46810.0,46810.0,78240.0,93160.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36100,"Ocala, FL",4,47-2111,Electricians,590.0,50200.0,24.13,48170.0,23.16,36700.0,45390.0,56570.0,60810.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36220,"Odessa, TX",4,47-2111,Electricians,660.0,56360.0,27.1,50810.0,24.43,38040.0,46740.0,64250.0,76940.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36260,"Ogden, UT",4,47-2111,Electricians,1780.0,63130.0,30.35,60470.0,29.07,41270.0,48510.0,76800.0,80870.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36420,"Oklahoma City, OK",4,47-2111,Electricians,3280.0,63380.0,30.47,60490.0,29.08,37270.0,48010.0,78020.0,85010.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36500,"Olympia-Lacey-Tumwater, WA",4,47-2111,Electricians,490.0,90980.0,43.74,85620.0,41.17,49240.0,61870.0,103730.0,137260.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36540,"Omaha, NE-IA",4,47-2111,Electricians,3200.0,65230.0,31.36,61540.0,29.59,39740.0,48490.0,79320.0,92320.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36740,"Orlando-Kissimmee-Sanford, FL",4,47-2111,Electricians,6780.0,54440.0,26.17,51880.0,24.94,38070.0,46690.0,60590.0,69870.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36780,"Oshkosh-Neenah, WI",4,47-2111,Electricians,660.0,72250.0,34.74,76260.0,36.67,46830.0,56900.0,88190.0,96880.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
36980,"Owensboro, KY",4,47-2111,Electricians,240.0,58840.0,28.29,56310.0,27.07,35390.0,46950.0,75550.0,82660.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37100,"Oxnard-Thousand Oaks-Ventura, CA",4,47-2111,Electricians,1200.0,76110.0,36.59,72210.0,34.72,44780.0,58410.0,89270.0,124780.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37140,"Paducah, KY-IL",4,47-2111,Electricians,460.0,65310.0,31.4,63480.0,30.52,36430.0,46640.0,76770.0,87120.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37340,"Palm Bay-Melbourne-Titusville, FL",4,47-2111,Electricians,1250.0,55240.0,26.56,55380.0,26.63,37630.0,46700.0,60160.0,72570.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37460,"Panama City-Panama City Beach, FL",4,47-2111,Electricians,550.0,50600.0,24.33,48430.0,23.29,36650.0,40440.0,58620.0,61980.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37620,"Parkersburg-Vienna, WV",4,47-2111,Electricians,160.0,57560.0,27.67,62190.0,29.9,36580.0,46900.0,63410.0,78140.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37860,"Pensacola-Ferry Pass-Brent, FL",4,47-2111,Electricians,980.0,53330.0,25.64,48860.0,23.49,36940.0,45200.0,59470.0,71540.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37900,"Peoria, IL",4,47-2111,Electricians,820.0,80300.0,38.61,87730.0,42.18,45480.0,61030.0,99270.0,104640.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,47-2111,Electricians,9900.0,79320.0,38.14,74040.0,35.6,45440.0,57680.0,99700.0,130590.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38060,"Phoenix-Mesa-Chandler, AZ",4,47-2111,Electricians,16740.0,61530.0,29.58,59940.0,28.82,46610.0,48550.0,72730.0,80260.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38240,"Pinehurst-Southern Pines, NC",4,47-2111,Electricians,140.0,54900.0,26.39,51790.0,24.9,36290.0,46450.0,58880.0,75370.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38300,"Pittsburgh, PA",4,47-2111,Electricians,4390.0,71150.0,34.21,63890.0,30.71,40900.0,49970.0,89490.0,101510.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38340,"Pittsfield, MA",4,47-2111,Electricians,290.0,72580.0,34.89,76760.0,36.9,44670.0,51270.0,85180.0,100330.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38540,"Pocatello, ID",4,47-2111,Electricians,160.0,56170.0,27.01,57360.0,27.58,36970.0,44730.0,71670.0,75870.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38660,"Ponce, PR",4,47-2111,Electricians,100.0,44390.0,21.34,39980.0,19.22,23980.0,28120.0,57330.0,64310.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38860,"Portland-South Portland, ME",4,47-2111,Electricians,1730.0,71300.0,34.28,65640.0,31.56,54340.0,62300.0,76350.0,93600.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38900,"Portland-Vancouver-Hillsboro, OR-WA",4,47-2111,Electricians,7290.0,95850.0,46.08,102070.0,49.07,55270.0,72400.0,116800.0,126560.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
38940,"Port St. Lucie, FL",4,47-2111,Electricians,1020.0,54830.0,26.36,53100.0,25.53,37160.0,45430.0,59980.0,67080.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39150,"Prescott Valley-Prescott, AZ",4,47-2111,Electricians,330.0,62480.0,30.04,61840.0,29.73,42740.0,46670.0,75420.0,85920.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
