area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year
99,U.S.,1,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",13560.0,84820.0,,71470.0,,45640.0,56100.0,99730.0,143130.0,2024
99,U.S.,1,25-1112,"Law Teachers, Postsecondary",22800.0,139950.0,,126650.0,,58330.0,84540.0,173580.0,,2024
99,U.S.,1,25-1113,"Social Work Teachers, Postsecondary",13350.0,81880.0,,76210.0,,45370.0,57080.0,98570.0,129280.0,2024
99,U.S.,1,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",248620.0,94900.0,,79060.0,,47260.0,60520.0,105820.0,165110.0,2024
99,U.S.,1,25-1121,"Art, Drama, and Music Teachers, Postsecondary",97890.0,102240.0,,80190.0,,47040.0,60730.0,121600.0,194530.0,2024
99,U.S.,1,25-1122,"Communications Teachers, Postsecondary",29260.0,90340.0,,77800.0,,47100.0,60060.0,103230.0,160210.0,2024
99,U.S.,1,25-1123,"English Language and Literature Teachers, Postsecondary",59590.0,90400.0,,78270.0,,47540.0,59780.0,103730.0,154800.0,2024
99,U.S.,1,25-1124,"Foreign Language and Literature Teachers, Postsecondary",21170.0,87670.0,,77010.0,,47090.0,59790.0,101680.0,134960.0,2024
99,U.S.,1,25-1125,"History Teachers, Postsecondary",19860.0,93710.0,,81500.0,,47730.0,62370.0,106770.0,158140.0,2024
99,U.S.,1,25-1126,"Philosophy and Religion Teachers, Postsecondary",20840.0,88210.0,,78050.0,,47550.0,60980.0,101680.0,134910.0,2024
99,U.S.,1,25-1190,Miscellaneous Postsecondary Teachers,278000.0,83780.0,,68800.0,,39260.0,50180.0,100740.0,150860.0,2024
99,U.S.,1,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",2630.0,84450.0,,77280.0,,47580.0,56870.0,99530.0,133180.0,2024
99,U.S.,1,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",12680.0,87980.0,,75890.0,,44150.0,57290.0,101420.0,158240.0,2024
99,U.S.,1,25-1194,"Career/Technical Education Teachers, Postsecondary",111150.0,68710.0,33.03,61490.0,29.56,38680.0,48030.0,80070.0,106580.0,2024
99,U.S.,1,25-1199,"Postsecondary Teachers, All Other",151530.0,94470.0,,78490.0,,39720.0,55500.0,122510.0,172850.0,2024
99,U.S.,1,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",4321590.0,68130.0,,61960.0,,39620.0,49540.0,79020.0,101290.0,2024
99,U.S.,1,25-2010,Preschool and Kindergarten Teachers,559490.0,46680.0,22.44,40090.0,19.27,28810.0,34440.0,55780.0,73380.0,2024
99,U.S.,1,25-2011,"Preschool Teachers, Except Special Education",445080.0,41450.0,19.93,37120.0,17.85,28300.0,31250.0,46550.0,60070.0,2024
99,U.S.,1,25-2012,"Kindergarten Teachers, Except Special Education",114410.0,67020.0,,61430.0,,45750.0,50290.0,77720.0,99360.0,2024
99,U.S.,1,25-2020,Elementary and Middle School Teachers,2027880.0,69860.0,,62500.0,,46620.0,51140.0,79400.0,101670.0,2024
99,U.S.,1,25-2021,"Elementary School Teachers, Except Special Education",1393310.0,69790.0,,62340.0,,46440.0,50680.0,79410.0,102010.0,2024
99,U.S.,1,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",620370.0,70040.0,,62970.0,,47050.0,53540.0,79380.0,100980.0,2024
99,U.S.,1,25-2023,"Career/Technical Education Teachers, Middle School",14200.0,68690.0,,63620.0,,47090.0,55920.0,78270.0,98430.0,2024
99,U.S.,1,25-2030,Secondary School Teachers,1176990.0,73420.0,,64530.0,,47460.0,57950.0,82340.0,103860.0,2024
99,U.S.,1,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1072540.0,73700.0,,64580.0,,47330.0,57800.0,83010.0,104670.0,2024
99,U.S.,1,25-2032,"Career/Technical Education Teachers, Secondary School",104450.0,70550.0,,63910.0,,48840.0,58840.0,78650.0,98720.0,2024
99,U.S.,1,25-2050,Special Education Teachers,557240.0,72230.0,,64270.0,,47380.0,57270.0,81510.0,103290.0,2024
99,U.S.,1,25-2051,"Special Education Teachers, Preschool",28200.0,72610.0,,62190.0,,38740.0,49370.0,81330.0,132530.0,2024
99,U.S.,1,25-2052,"Special Education Teachers, Kindergarten and Elementary School",231570.0,70150.0,,63000.0,,47590.0,57050.0,79320.0,100620.0,2024
99,U.S.,1,25-2057,"Special Education Teachers, Middle School",95330.0,72310.0,,64880.0,,48070.0,58590.0,81940.0,102730.0,2024
99,U.S.,1,25-2058,"Special Education Teachers, Secondary School",162780.0,74610.0,,69590.0,,47930.0,58180.0,87140.0,106050.0,2024
99,U.S.,1,25-2059,"Special Education Teachers, All Other",39350.0,74180.0,,67430.0,,43220.0,53470.0,87890.0,109360.0,2024
99,U.S.,1,25-3000,Other Teachers and Instructors,1125750.0,51270.0,24.65,44220.0,21.26,28070.0,34010.0,59860.0,81070.0,2024
99,U.S.,1,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",36260.0,64660.0,31.09,59950.0,28.82,39750.0,47950.0,76580.0,95750.0,2024
99,U.S.,1,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",36260.0,64660.0,31.09,59950.0,28.82,39750.0,47950.0,76580.0,95750.0,2024
99,U.S.,1,25-3020,Self-Enrichment Teachers,308520.0,53330.0,25.64,45590.0,21.92,28980.0,35410.0,62180.0,90780.0,2024
99,U.S.,1,25-3021,Self-Enrichment Teachers,308520.0,53330.0,25.64,45590.0,21.92,28980.0,35410.0,62180.0,90780.0,2024
99,U.S.,1,25-3030,"Substitute Teachers, Short-Term",481300.0,44930.0,21.6,38470.0,18.5,26240.0,31310.0,51930.0,63460.0,2024
99,U.S.,1,25-3031,"Substitute Teachers, Short-Term",481300.0,44930.0,21.6,38470.0,18.5,26240.0,31310.0,51930.0,63460.0,2024
99,U.S.,1,25-3040,Tutors,174660.0,47780.0,22.97,40090.0,19.27,28430.0,33410.0,55380.0,78810.0,2024
99,U.S.,1,25-3041,Tutors,174660.0,47780.0,22.97,40090.0,19.27,28430.0,33410.0,55380.0,78810.0,2024
99,U.S.,1,25-3090,Miscellaneous Teachers and Instructors,125010.0,71610.0,,64690.0,,33280.0,46700.0,93180.0,116690.0,2024
99,U.S.,1,25-3099,"Teachers and Instructors, All Other",125010.0,71610.0,,64690.0,,33280.0,46700.0,93180.0,116690.0,2024
99,U.S.,1,25-4000,"Librarians, Curators, and Archivists",238010.0,60220.0,28.95,57100.0,27.45,31600.0,40410.0,74800.0,96030.0,2024
99,U.S.,1,25-4010,"Archivists, Curators, and Museum Technicians",32400.0,62900.0,30.24,57100.0,27.45,34840.0,43000.0,76040.0,98490.0,2024
99,U.S.,1,25-4011,Archivists,7050.0,67620.0,32.51,61570.0,29.6,39330.0,47890.0,79850.0,104780.0,2024
99,U.S.,1,25-4012,Curators,12280.0,70060.0,33.68,61770.0,29.7,37110.0,47270.0,81350.0,105520.0,2024
99,U.S.,1,25-4013,Museum Technicians and Conservators,13070.0,53630.0,25.78,47460.0,22.82,30720.0,37460.0,62990.0,82790.0,2024
99,U.S.,1,25-4020,Librarians and Media Collections Specialists,131830.0,69180.0,33.26,64320.0,30.92,38920.0,50920.0,80640.0,100880.0,2024
99,U.S.,1,25-4022,Librarians and Media Collections Specialists,131830.0,69180.0,33.26,64320.0,30.92,38920.0,50920.0,80640.0,100880.0,2024
99,U.S.,1,25-4030,Library Technicians,73770.0,43050.0,20.7,39970.0,19.22,27890.0,33510.0,49740.0,60960.0,2024
99,U.S.,1,25-4031,Library Technicians,73770.0,43050.0,20.7,39970.0,19.22,27890.0,33510.0,49740.0,60960.0,2024
99,U.S.,1,25-9000,Other Educational Instruction and Library Occupations,1866060.0,42980.0,,36690.0,,24960.0,30140.0,47800.0,69330.0,2024
99,U.S.,1,25-9020,Farm and Home Management Educators,10260.0,60470.0,29.07,58120.0,27.94,36780.0,46010.0,69110.0,85230.0,2024
99,U.S.,1,25-9021,Farm and Home Management Educators,10260.0,60470.0,29.07,58120.0,27.94,36780.0,46010.0,69110.0,85230.0,2024
99,U.S.,1,25-9030,Instructional Coordinators,210850.0,77600.0,37.31,74720.0,35.92,46560.0,59120.0,94780.0,115410.0,2024
99,U.S.,1,25-9031,Instructional Coordinators,210850.0,77600.0,37.31,74720.0,35.92,46560.0,59120.0,94780.0,115410.0,2024
99,U.S.,1,25-9040,Teaching Assistants,1530310.0,37140.0,,35550.0,,23900.0,29330.0,43850.0,50180.0,2024
99,U.S.,1,25-9044,"Teaching Assistants, Postsecondary",155010.0,47560.0,,44930.0,,28020.0,32640.0,60410.0,73560.0,2024
99,U.S.,1,25-9045,"Teaching Assistants, Except Postsecondary",1375300.0,35960.0,,35240.0,,23710.0,29120.0,40400.0,48140.0,2024
99,U.S.,1,25-9090,Miscellaneous Educational Instruction and Library Workers,114640.0,55700.0,26.78,48400.0,23.27,24160.0,33280.0,68800.0,95310.0,2024
99,U.S.,1,25-9099,"Educational Instruction and Library Workers, All Other",114640.0,55700.0,26.78,48400.0,23.27,24160.0,33280.0,68800.0,95310.0,2024
99,U.S.,1,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",2098690.0,77040.0,37.04,60140.0,28.91,32540.0,41290.0,88370.0,129110.0,2024
99,U.S.,1,27-1000,Art and Design Workers,681550.0,67730.0,32.56,53180.0,25.57,32030.0,37950.0,79040.0,117530.0,2024
99,U.S.,1,27-1010,Artists and Related Workers,93390.0,110770.0,53.25,99060.0,47.63,44670.0,64880.0,139330.0,186820.0,2024
99,U.S.,1,27-1011,Art Directors,50370.0,128100.0,61.59,111040.0,53.38,61060.0,80130.0,160460.0,211410.0,2024
99,U.S.,1,27-1012,Craft Artists,4370.0,45340.0,21.8,38480.0,18.5,22620.0,31350.0,52070.0,65850.0,2024
99,U.S.,1,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",10000.0,76450.0,36.76,60560.0,29.12,26420.0,39740.0,89630.0,140660.0,2024
99,U.S.,1,27-1014,Special Effects Artists and Animators,21280.0,110110.0,52.94,99800.0,47.98,57220.0,73030.0,135600.0,174630.0,2024
99,U.S.,1,27-1019,"Artists and Related Workers, All Other",7370.0,79490.0,38.22,72760.0,34.98,33720.0,44760.0,112420.0,133180.0,2024
99,U.S.,1,27-1020,Designers,588160.0,60890.0,29.28,49020.0,23.57,31550.0,37110.0,73080.0,99390.0,2024
99,U.S.,1,27-1021,Commercial and Industrial Designers,30250.0,88000.0,42.31,79450.0,38.2,49390.0,62040.0,103170.0,134840.0,2024
99,U.S.,1,27-1022,Fashion Designers,20910.0,122430.0,58.86,80690.0,38.79,35970.0,53730.0,107990.0,169620.0,2024
99,U.S.,1,27-1023,Floral Designers,40160.0,37700.0,18.13,36120.0,17.37,27260.0,30200.0,43420.0,48690.0,2024
99,U.S.,1,27-1024,Graphic Designers,214260.0,68610.0,32.98,61300.0,29.47,37600.0,47200.0,79000.0,103030.0,2024
99,U.S.,1,27-1025,Interior Designers,69580.0,71430.0,34.34,63490.0,30.52,38480.0,49770.0,80830.0,106090.0,2024
99,U.S.,1,27-1026,Merchandise Displayers and Window Trimmers,192480.0,40540.0,19.49,37350.0,17.96,30050.0,33580.0,44750.0,53800.0,2024
99,U.S.,1,27-1027,Set and Exhibit Designers,10850.0,78450.0,37.71,66280.0,31.87,35990.0,48920.0,100020.0,129420.0,2024
99,U.S.,1,27-1029,"Designers, All Other",9680.0,78000.0,37.5,66220.0,31.84,36530.0,46850.0,95330.0,131950.0,2024
99,U.S.,1,27-2000,"Entertainers and Performers, Sports and Related Workers",550830.0,85710.0,41.21,54870.0,26.38,29390.0,37510.0,91210.0,156550.0,2024
99,U.S.,1,27-2010,"Actors, Producers, and Directors",184070.0,109660.0,52.72,78000.0,37.5,36650.0,49920.0,128380.0,199460.0,2024
99,U.S.,1,27-2011,Actors,38800.0,,44.4,,23.33,,,,,2024
99,U.S.,1,27-2012,Producers and Directors,145270.0,114280.0,54.94,83480.0,40.13,43060.0,59810.0,131160.0,198530.0,2024
99,U.S.,1,27-2020,"Athletes, Coaches, Umpires, and Related Workers",280390.0,68880.0,,45920.0,,27230.0,33780.0,62490.0,98200.0,2024
99,U.S.,1,27-2021,Athletes and Sports Competitors,14370.0,259750.0,,62360.0,,24960.0,36750.0,130770.0,,2024
99,U.S.,1,27-2022,Coaches and Scouts,250940.0,58910.0,,45920.0,,27490.0,33960.0,61930.0,93980.0,2024
99,U.S.,1,27-2023,"Umpires, Referees, and Other Sports Officials",15080.0,52800.0,,38820.0,,25070.0,30920.0,53560.0,93180.0,2024
99,U.S.,1,27-2030,Dancers and Choreographers,12490.0,62740.0,30.16,51020.0,24.53,29850.0,35790.0,77700.0,106740.0,2024
99,U.S.,1,27-2031,Dancers,9060.0,,30.3,,23.97,,,,,2024
99,U.S.,1,27-2032,Choreographers,3430.0,62020.0,29.82,55600.0,26.73,33080.0,39600.0,71190.0,94090.0,2024
99,U.S.,1,27-2040,"Musicians, Singers, and Related Workers",50680.0,,51.57,,38.76,,,,,2024
99,U.S.,1,27-2041,Music Directors and Composers,12330.0,84230.0,40.5,63670.0,30.61,34990.0,47330.0,96590.0,157010.0,2024
99,U.S.,1,27-2042,Musicians and Singers,38350.0,,55.13,,42.45,,,,,2024
99,U.S.,1,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",23210.0,,30.98,,20.99,,,,,2024
99,U.S.,1,27-2091,"Disc Jockeys, Except Radio",8170.0,,33.25,,20.59,,,,,2024
99,U.S.,1,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",15040.0,,29.74,,20.99,,,,,2024
99,U.S.,1,27-3000,Media and Communication Workers,634400.0,83030.0,39.92,70300.0,33.8,37830.0,50090.0,98130.0,130600.0,2024
99,U.S.,1,27-3010,Broadcast Announcers and Radio Disc Jockeys,23880.0,80110.0,38.52,45680.0,21.96,26000.0,33280.0,72080.0,131780.0,2024
99,U.S.,1,27-3011,Broadcast Announcers and Radio Disc Jockeys,23880.0,80110.0,38.52,45680.0,21.96,26000.0,33280.0,72080.0,131780.0,2024
99,U.S.,1,27-3020,"News Analysts, Reporters and Journalists",41550.0,106030.0,50.98,60280.0,28.98,34590.0,40420.0,97460.0,162430.0,2024
99,U.S.,1,27-3023,"News Analysts, Reporters, and Journalists",41550.0,106030.0,50.98,60280.0,28.98,34590.0,40420.0,97460.0,162430.0,2024
99,U.S.,1,27-3030,Public Relations Specialists,280590.0,80310.0,38.61,69780.0,33.55,40750.0,51970.0,95940.0,129480.0,2024
99,U.S.,1,27-3031,Public Relations Specialists,280590.0,80310.0,38.61,69780.0,33.55,40750.0,51970.0,95940.0,129480.0,2024
99,U.S.,1,27-3040,Writers and Editors,198810.0,87570.0,42.1,78100.0,37.55,41320.0,57400.0,101120.0,135160.0,2024
99,U.S.,1,27-3041,Editors,95480.0,85700.0,41.2,75260.0,36.18,36200.0,50210.0,101210.0,140840.0,2024
99,U.S.,1,27-3042,Technical Writers,55530.0,92330.0,44.39,91670.0,44.07,54400.0,68640.0,102740.0,130430.0,2024
99,U.S.,1,27-3043,Writers and Authors,47800.0,85780.0,41.24,72270.0,34.75,41080.0,52890.0,98320.0,133680.0,2024
99,U.S.,1,27-3090,Miscellaneous Media and Communication Workers,89580.0,71560.0,34.4,62500.0,30.05,36610.0,46950.0,87500.0,114990.0,2024
99,U.S.,1,27-3091,Interpreters and Translators,53360.0,64950.0,31.22,59440.0,28.58,35630.0,45020.0,80020.0,99830.0,2024
99,U.S.,1,27-3092,Court Reporters and Simultaneous Captioners,12630.0,74630.0,35.88,67310.0,32.36,39100.0,50210.0,92710.0,127020.0,2024
99,U.S.,1,27-3099,"Media and Communication Workers, All Other",23590.0,84870.0,40.81,71770.0,34.51,38530.0,52690.0,99520.0,148070.0,2024
99,U.S.,1,27-4000,Media and Communication Equipment Workers,231910.0,67410.0,32.41,56480.0,27.15,33160.0,40500.0,81380.0,117490.0,2024
99,U.S.,1,27-4010,"Broadcast, Sound, and Lighting Technicians",114340.0,64710.0,31.11,56600.0,27.21,33980.0,43250.0,77630.0,104610.0,2024
99,U.S.,1,27-4011,Audio and Video Technicians,70080.0,61370.0,29.51,54830.0,26.36,35290.0,43860.0,73590.0,98190.0,2024
99,U.S.,1,27-4012,Broadcast Technicians,21080.0,64220.0,30.87,53920.0,25.92,29190.0,36900.0,80390.0,115400.0,2024
99,U.S.,1,27-4014,Sound Engineering Technicians,13050.0,79280.0,38.12,66430.0,31.94,36600.0,47680.0,99950.0,134980.0,2024
99,U.S.,1,27-4015,Lighting Technicians,10130.0,70000.0,33.65,60560.0,29.11,36340.0,47100.0,83340.0,117690.0,2024
99,U.S.,1,27-4020,Photographers,51230.0,55650.0,26.76,42520.0,20.44,29610.0,34790.0,62370.0,94760.0,2024
99,U.S.,1,27-4021,Photographers,51230.0,55650.0,26.76,42520.0,20.44,29610.0,34790.0,62370.0,94760.0,2024
99,U.S.,1,27-4030,"Television, Video, and Film Camera Operators and Editors",53330.0,81850.0,39.35,70570.0,33.93,37600.0,49420.0,102310.0,134840.0,2024
99,U.S.,1,27-4031,"Camera Operators, Television, Video, and Film",24460.0,79870.0,38.4,68810.0,33.08,36240.0,48060.0,102400.0,131420.0,2024
99,U.S.,1,27-4032,Film and Video Editors,28860.0,83530.0,40.16,70980.0,34.12,39170.0,50230.0,101570.0,145900.0,2024
99,U.S.,1,27-4090,Miscellaneous Media and Communication Equipment Workers,13020.0,78350.0,37.67,67190.0,32.3,35670.0,48490.0,102650.0,133650.0,2024
99,U.S.,1,27-4099,"Media and Communication Equipment Workers, All Other",13020.0,78350.0,37.67,67190.0,32.3,35670.0,48490.0,102650.0,133650.0,2024
99,U.S.,1,29-0000,Healthcare Practitioners and Technical Occupations,9592690.0,105220.0,50.59,83090.0,39.95,43940.0,61680.0,118400.0,169250.0,2024
99,U.S.,1,29-1000,Healthcare Diagnosing or Treating Practitioners,6338160.0,128550.0,61.8,101370.0,48.74,66160.0,80170.0,134700.0,212870.0,2024
99,U.S.,1,29-1010,Chiropractors,37630.0,91830.0,44.15,79000.0,37.98,44780.0,59320.0,104000.0,149990.0,2024
99,U.S.,1,29-1011,Chiropractors,37630.0,91830.0,44.15,79000.0,37.98,44780.0,59320.0,104000.0,149990.0,2024
99,U.S.,1,29-1020,Dentists,130620.0,207750.0,99.88,179210.0,86.16,84740.0,127660.0,,,2024
99,U.S.,1,29-1021,"Dentists, General",113490.0,196100.0,94.28,172790.0,83.07,83860.0,126090.0,220380.0,,2024
99,U.S.,1,29-1022,Oral and Maxillofacial Surgeons,5330.0,360240.0,173.19,,,82960.0,236780.0,,,2024
99,U.S.,1,29-1023,Orthodontists,5150.0,254620.0,122.41,,,98560.0,137320.0,,,2024
99,U.S.,1,29-1024,Prosthodontists,760.0,258660.0,124.36,,,97370.0,232000.0,,,2024
99,U.S.,1,29-1029,"Dentists, All Other Specialists",5900.0,246530.0,118.52,225770.0,108.54,75360.0,172780.0,,,2024
99,U.S.,1,29-1030,Dietitians and Nutritionists,76570.0,74770.0,35.95,73850.0,35.5,48830.0,61260.0,85200.0,101760.0,2024
99,U.S.,1,29-1031,Dietitians and Nutritionists,76570.0,74770.0,35.95,73850.0,35.5,48830.0,61260.0,85200.0,101760.0,2024
99,U.S.,1,29-1040,Optometrists,41890.0,140940.0,67.76,134830.0,64.82,70060.0,103310.0,163710.0,203210.0,2024
99,U.S.,1,29-1041,Optometrists,41890.0,140940.0,67.76,134830.0,64.82,70060.0,103310.0,163710.0,203210.0,2024
99,U.S.,1,29-1050,Pharmacists,328870.0,137210.0,65.97,137480.0,66.1,86930.0,127250.0,158620.0,172040.0,2024
99,U.S.,1,29-1051,Pharmacists,328870.0,137210.0,65.97,137480.0,66.1,86930.0,127250.0,158620.0,172040.0,2024
99,U.S.,1,29-1070,Physician Assistants,155540.0,136900.0,65.82,133260.0,64.07,95240.0,113770.0,160160.0,182200.0,2024
99,U.S.,1,29-1071,Physician Assistants,155540.0,136900.0,65.82,133260.0,64.07,95240.0,113770.0,160160.0,182200.0,2024
99,U.S.,1,29-1080,Podiatrists,9520.0,163960.0,78.83,152800.0,73.46,57500.0,91130.0,217960.0,,2024
99,U.S.,1,29-1081,Podiatrists,9520.0,163960.0,78.83,152800.0,73.46,57500.0,91130.0,217960.0,,2024
99,U.S.,1,29-1120,Therapists,777300.0,95220.0,45.78,95010.0,45.68,61810.0,77190.0,108640.0,130070.0,2024
99,U.S.,1,29-1122,Occupational Therapists,152280.0,98240.0,47.23,98340.0,47.28,67090.0,80490.0,110460.0,129830.0,2024
99,U.S.,1,29-1123,Physical Therapists,248630.0,102400.0,49.23,101020.0,48.57,74420.0,83470.0,117190.0,132500.0,2024
99,U.S.,1,29-1124,Radiation Therapists,18700.0,110820.0,53.28,101990.0,49.03,77860.0,86520.0,120360.0,141550.0,2024
99,U.S.,1,29-1125,Recreational Therapists,15060.0,65350.0,31.42,60280.0,28.98,39520.0,48230.0,77680.0,96600.0,2024
99,U.S.,1,29-1126,Respiratory Therapists,136420.0,84260.0,40.51,80450.0,38.68,61900.0,68410.0,95530.0,108820.0,2024
99,U.S.,1,29-1127,Speech-Language Pathologists,178790.0,95840.0,46.08,95410.0,45.87,60480.0,75310.0,112510.0,132850.0,2024
99,U.S.,1,29-1128,Exercise Physiologists,8110.0,59620.0,28.66,58160.0,27.96,40930.0,48650.0,65430.0,79830.0,2024
99,U.S.,1,29-1129,"Therapists, All Other",19320.0,73800.0,35.48,65010.0,31.26,38840.0,49510.0,85010.0,120050.0,2024
99,U.S.,1,29-1130,Veterinarians,80630.0,140270.0,67.44,125510.0,60.34,70350.0,98420.0,161610.0,212890.0,2024
99,U.S.,1,29-1131,Veterinarians,80630.0,140270.0,67.44,125510.0,60.34,70350.0,98420.0,161610.0,212890.0,2024
99,U.S.,1,29-1140,Registered Nurses,3282010.0,98430.0,47.32,93600.0,45.0,66030.0,78610.0,107960.0,135320.0,2024
99,U.S.,1,29-1141,Registered Nurses,3282010.0,98430.0,47.32,93600.0,45.0,66030.0,78610.0,107960.0,135320.0,2024
99,U.S.,1,29-1150,Nurse Anesthetists,50350.0,231700.0,111.39,223210.0,107.31,137230.0,187110.0,,,2024
99,U.S.,1,29-1151,Nurse Anesthetists,50350.0,231700.0,111.39,223210.0,107.31,137230.0,187110.0,,,2024
99,U.S.,1,29-1160,Nurse Midwives,8280.0,128110.0,61.59,128790.0,61.92,74670.0,104260.0,146520.0,177040.0,2024
99,U.S.,1,29-1161,Nurse Midwives,8280.0,128110.0,61.59,128790.0,61.92,74670.0,104260.0,146520.0,177040.0,2024
99,U.S.,1,29-1170,Nurse Practitioners,307390.0,132000.0,63.46,129210.0,62.12,97960.0,109940.0,149570.0,169950.0,2024
99,U.S.,1,29-1171,Nurse Practitioners,307390.0,132000.0,63.46,129210.0,62.12,97960.0,109940.0,149570.0,169950.0,2024
99,U.S.,1,29-1180,Audiologists,14730.0,95320.0,45.83,92120.0,44.29,61930.0,76440.0,109330.0,129830.0,2024
99,U.S.,1,29-1181,Audiologists,14730.0,95320.0,45.83,92120.0,44.29,61930.0,76440.0,109330.0,129830.0,2024
99,U.S.,1,29-1210,Physicians,727050.0,272320.0,130.92,,,72540.0,138460.0,,,2024
99,U.S.,1,29-1211,Anesthesiologists,41890.0,336640.0,161.85,,,124450.0,186680.0,,,2024
99,U.S.,1,29-1212,Cardiologists,18020.0,432490.0,207.93,,,119970.0,230100.0,,,2024
99,U.S.,1,29-1213,Dermatologists,10080.0,347810.0,167.22,,,118540.0,172510.0,,,2024
99,U.S.,1,29-1214,Emergency Medicine Physicians,33680.0,320700.0,154.19,,,114680.0,181070.0,,,2024
99,U.S.,1,29-1215,Family Medicine Physicians,107950.0,256830.0,123.47,238380.0,114.61,81330.0,167580.0,,,2024
99,U.S.,1,29-1216,General Internal Medicine Physicians,66640.0,262710.0,126.31,236350.0,113.63,70100.0,135240.0,,,2024
99,U.S.,1,29-1217,Neurologists,7700.0,286310.0,137.65,,,83500.0,140970.0,,,2024
99,U.S.,1,29-1218,Obstetricians and Gynecologists,19900.0,281130.0,135.16,,,94750.0,188130.0,,,2024
99,U.S.,1,29-1221,"Pediatricians, General",42960.0,222340.0,106.89,210130.0,101.03,96240.0,159510.0,,,2024
99,U.S.,1,29-1222,"Physicians, Pathologists",11800.0,266020.0,127.89,,,83930.0,165940.0,,,2024
99,U.S.,1,29-1223,Psychiatrists,24800.0,269120.0,129.39,,,77360.0,141290.0,,,2024
99,U.S.,1,29-1224,Radiologists,26290.0,359820.0,172.99,,,82810.0,204330.0,,,2024
99,U.S.,1,29-1229,"Physicians, All Other",315360.0,253470.0,121.86,,,66860.0,95080.0,,,2024
99,U.S.,1,29-1240,Surgeons,51400.0,354760.0,170.56,,,81870.0,180340.0,,,2024
99,U.S.,1,29-1241,"Ophthalmologists, Except Pediatric",12110.0,301500.0,144.95,,,104240.0,181490.0,,,2024
99,U.S.,1,29-1242,"Orthopedic Surgeons, Except Pediatric",14160.0,365060.0,175.51,,,83390.0,209730.0,,,2024
99,U.S.,1,29-1243,Pediatric Surgeons,1050.0,450810.0,216.74,,,189720.0,,,,2024
99,U.S.,1,29-1249,"Surgeons, All Other",24080.0,371280.0,178.5,,,77290.0,139070.0,,,2024
99,U.S.,1,29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,258380.0,97910.0,47.07,94920.0,45.64,64720.0,79880.0,105250.0,126840.0,2024
99,U.S.,1,29-1291,Acupuncturists,8440.0,89750.0,43.15,78140.0,37.57,41840.0,54090.0,107120.0,158540.0,2024
99,U.S.,1,29-1292,Dental Hygienists,219070.0,93890.0,45.14,94260.0,45.32,66470.0,80060.0,102920.0,120060.0,2024
99,U.S.,1,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",30870.0,128680.0,61.86,113730.0,54.68,65210.0,83350.0,161350.0,194000.0,2024
99,U.S.,1,29-2000,Health Technologists and Technicians,3124620.0,59310.0,28.51,54270.0,26.09,36380.0,42650.0,71510.0,87540.0,2024
99,U.S.,1,29-2010,Clinical Laboratory Technologists and Technicians,343040.0,65320.0,31.41,61890.0,29.75,38020.0,46580.0,80010.0,97990.0,2024
99,U.S.,1,29-2010,Clinical Laboratory Technologists and Technicians,343040.0,65320.0,31.41,61890.0,29.75,38020.0,46580.0,80010.0,97990.0,2024
99,U.S.,1,29-2030,Diagnostic Related Technologists and Technicians,433560.0,83760.0,40.27,80660.0,38.78,50760.0,64600.0,99150.0,118500.0,2024
99,U.S.,1,29-2031,Cardiovascular Technologists and Technicians,61180.0,72890.0,35.04,67260.0,32.34,37890.0,46470.0,91430.0,108900.0,2024
99,U.S.,1,29-2032,Diagnostic Medical Sonographers,86460.0,92550.0,44.49,89340.0,42.95,64760.0,78080.0,103630.0,123170.0,2024
99,U.S.,1,29-2033,Nuclear Medicine Technologists,16960.0,99690.0,47.93,97020.0,46.64,75570.0,83020.0,108190.0,128090.0,2024
99,U.S.,1,29-2034,Radiologic Technologists and Technicians,223460.0,79760.0,38.35,77660.0,37.34,52360.0,62910.0,93610.0,106990.0,2024
99,U.S.,1,29-2035,Magnetic Resonance Imaging Technologists,41530.0,91020.0,43.76,88180.0,42.4,64910.0,78150.0,102440.0,121420.0,2024
99,U.S.,1,29-2036,Medical Dosimetrists,3970.0,141420.0,67.99,138110.0,66.4,103760.0,125600.0,157840.0,176360.0,2024
99,U.S.,1,29-2040,Emergency Medical Technicians and Paramedics,277520.0,50460.0,24.26,46350.0,22.28,33790.0,38240.0,58770.0,74760.0,2024
