occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,substitution_score,defense_score,net_risk,net_risk_calibrated,net_risk_uncalibrated,net_risk_source,aioe,occ_title
27-4011,0.4631782945736434,0.3992248062015504,0.6408268733850129,0.7002583979328165,0.9102067183462532,0.6866925064599483,0.5801033591731266,-0.0008928593975783,-0.0008928593975783,0.1065891472868216,calibrated,-0.0117747,Audio and Video Technicians
27-4012,0.4883720930232558,0.4250645994832041,0.6834625322997416,0.6020671834625323,0.9366925064599484,0.7125322997416021,0.570198105081826,-0.0571901280159157,-0.0571901280159157,0.1423341946597761,calibrated,0.1222249,Broadcast Technicians
27-4014,0.4715762273901809,0.5297157622739018,0.5258397932816538,0.954780361757106,0.9276485788113696,0.6996124031007753,0.6701119724375539,0.1656930666229777,0.1656930666229777,0.0295004306632213,calibrated,0.4715462,Sound Engineering Technicians
27-4021,0.5006459948320413,0.7939276485788114,0.5297157622739018,0.962532299741602,0.8662790697674418,0.6834625322997416,0.7620585701981052,0.0919322287358642,0.0919322287358642,-0.0785960378983635,calibrated,-0.1680973,Photographers
27-4031,0.2887596899224806,0.712532299741602,0.7332041343669251,0.8695090439276486,0.7512919896640827,0.5200258397932817,0.7717484926787251,-0.2653669206087007,-0.2653669206087007,-0.2517226528854435,calibrated,-0.4470009,"Camera Operators, Television, Video, and Film"
27-4032,0.4754521963824289,0.5478036175710594,0.3229974160206718,0.9689922480620154,0.8559431524547804,0.6656976744186046,0.6132644272179156,0.4398678297619353,0.4398678297619353,0.0524332472006889,calibrated,0.985707,Film and Video Editors
29-1011,0.9502583979328164,0.907622739018088,0.5904392764857881,0.5807493540051679,0.5523255813953488,0.7512919896640826,0.6929371231696813,-0.1710420306843453,-0.1710420306843453,0.0583548664944013,calibrated,-0.1911757,Chiropractors
29-1021,0.7428940568475452,0.9689922480620154,0.6640826873385013,0.7235142118863049,0.4767441860465116,0.6098191214470283,0.7855297157622738,-0.329945467698377,-0.329945467698377,-0.1757105943152455,calibrated,-0.1813301,"Dentists, General"
29-1022,0.770671834625323,0.975452196382429,0.6989664082687338,0.7202842377260982,0.5723514211886305,0.6715116279069767,0.7982342807924203,-0.3377885327704157,-0.3377885327704157,-0.1267226528854436,calibrated,-0.2389668,Oral and Maxillofacial Surgeons
29-1023,0.6640826873385013,0.8772609819121447,0.4819121447028424,0.6912144702842378,0.5064599483204134,0.5852713178294573,0.6834625322997416,-0.0222816530346607,-0.0222816530346607,-0.0981912144702843,calibrated,0.1616631,Orthodontists
29-1024,0.8436692506459949,0.9638242894056848,0.710594315245478,0.8617571059431525,0.7590439276485789,0.8013565891472869,0.8453919035314383,-0.2628024334243703,-0.2628024334243703,-0.0440353143841514,calibrated,-0.1561403,Prosthodontists
29-1031,0.8604651162790697,0.8901808785529716,0.0904392764857881,0.7093023255813954,0.7512919896640827,0.8058785529715762,0.5633074935400516,0.6971992797428244,0.6971992797428244,0.2425710594315245,calibrated,1.342809,Dietitians and Nutritionists
29-1041,0.9909560723514212,0.9573643410852714,0.4289405684754522,0.5872093023255814,0.8294573643410853,0.9102067183462532,0.6578380706287684,0.2054498842000936,0.2054498842000936,0.2523686477174848,calibrated,0.5040194,Optometrists
29-1051,0.8449612403100775,0.6944444444444444,0.4276485788113695,0.3837209302325581,0.603359173126615,0.7241602067183462,0.501937984496124,0.134632911594,0.134632911594,0.2222222222222222,calibrated,0.6058705,Pharmacists
29-1071,0.7816537467700259,0.8695090439276486,0.5361757105943152,0.4799741602067183,0.5251937984496124,0.6534237726098191,0.6285529715762274,-0.0954297890407129,-0.0954297890407129,0.0248708010335917,calibrated,0.1059147,Physician Assistants
29-1081,0.9127906976744186,0.909560723514212,0.4444444444444444,0.6912144702842378,0.8714470284237726,0.8921188630490956,0.6817398794142981,0.2089734238294376,0.2089734238294376,0.2103789836347974,calibrated,0.6279185,Podiatrists
29-1122,0.909560723514212,0.8940568475452196,0.4186046511627907,0.8869509043927648,0.5594315245478036,0.7344961240310078,0.733204134366925,0.0984995740565176,0.0984995740565176,0.0012919896640828,calibrated,0.1151615,Occupational Therapists
29-1123,0.9450904392764858,0.952842377260982,0.6447028423772609,0.7532299741602068,0.6311369509043928,0.7881136950904393,0.7835917312661499,-0.2224273623765695,-0.2224273623765695,0.0045219638242893,calibrated,-0.3581922,Physical Therapists
29-1124,0.7344961240310077,0.8972868217054264,0.7312661498708011,0.3624031007751938,0.8333333333333334,0.7839147286821706,0.6636520241171404,-0.2487629587579765,-0.2487629587579765,0.1202627045650301,calibrated,-0.2189393,Radiation Therapists
29-1125,0.8501291989664083,0.9392764857881136,0.4922480620155038,0.8656330749354005,0.5200258397932817,0.685077519379845,0.7657192075796727,-0.0404208324267362,-0.0404208324267362,-0.0806416881998277,calibrated,0.2190109,Recreational Therapists
29-1126,0.5852713178294574,0.7603359173126615,0.687984496124031,0.4089147286821705,0.6524547803617571,0.6188630490956073,0.6190783807062877,-0.2509827686442138,-0.2509827686442138,-0.0002153316106804,calibrated,-0.1880507,Respiratory Therapists
29-1127,1.0,0.8811369509043928,0.2299741602067183,0.8475452196382429,0.7829457364341085,0.8914728682170543,0.6528854435831181,0.499475938510175,0.499475938510175,0.2385874246339362,calibrated,1.146267,Speech-Language Pathologists
29-1128,0.8255813953488372,0.9263565891472868,0.5038759689922481,0.6537467700258398,0.8036175710594315,0.8145994832041343,0.6946597760551249,0.0820831505828907,0.0820831505828907,0.1199397071490094,calibrated,-0.0331901,Exercise Physiologists
29-1131,0.5762273901808785,0.8068475452196382,0.4534883720930232,0.4431524547803617,0.3559431524547803,0.4660852713178294,0.5678294573643411,-0.0420343976780636,-0.0420343976780636,-0.1017441860465117,calibrated,-0.0749958,Veterinarians
29-1141,0.8527131782945736,0.9509043927648578,0.4573643410852713,0.7260981912144703,0.661498708010336,0.7571059431524547,0.7114556416881999,0.0806405810672382,0.0806405810672382,0.0456503014642548,calibrated,0.2294097,Registered Nurses
29-1151,0.7739018087855297,0.8998708010335917,0.6815245478036176,0.7138242894056848,0.603359173126615,0.6886304909560723,0.7650732127476315,-0.2850114663411873,-0.2850114663411873,-0.0764427217915592,calibrated,0.2413191,Nurse Anesthetists
29-1161,0.962532299741602,0.9844961240310076,0.5258397932816538,0.6537467700258398,0.6395348837209303,0.8010335917312661,0.7213608957795005,-0.0401514958048823,-0.0401514958048823,0.0796726959517656,calibrated,0.1966265,Nurse Midwives
29-1171,0.9276485788113696,0.9554263565891472,0.4134366925064599,0.6705426356589147,0.6214470284237726,0.7745478036175711,0.679801894918174,0.127950468657452,0.127950468657452,0.0947459086993971,calibrated,0.1900572,Nurse Practitioners
29-1181,0.996124031007752,0.9974160206718348,0.5064599483204134,0.6020671834625323,0.898578811369509,0.9473514211886304,0.7019810508182601,0.1143244263654713,0.1143244263654713,0.2453703703703703,calibrated,0.6329063,Audiologists
29-2011,0.6175710594315246,0.2067183462532299,0.5503875968992248,0.3049095607235142,0.6627906976744186,0.6401808785529716,0.3540051679586563,0.0448252908141746,0.0448252908141746,0.2861757105943153,calibrated,0.2818067,
29-2012,0.4702842377260982,0.2054263565891473,0.6162790697674418,0.2622739018087855,0.6679586563307494,0.5691214470284238,0.3613264427217915,-0.053747632626604,-0.053747632626604,0.2077950043066322,calibrated,-0.1273315,
29-2031,0.6214470284237726,0.7958656330749354,0.6789405684754521,0.3281653746770026,0.7512919896640827,0.6863695090439277,0.60099052540913,-0.193888262933063,-0.193888262933063,0.0853789836347976,calibrated,-0.0909526,Cardiovascular Technologists and Technicians
29-2032,0.6492248062015504,0.8436692506459949,0.6815245478036176,0.5161498708010336,0.5878552971576227,0.6185400516795866,0.6804478897502153,-0.2845387135965458,-0.2845387135965458,-0.0619078380706287,calibrated,-0.264054,Diagnostic Medical Sonographers
29-2033,0.7267441860465116,0.849483204134367,0.58656330749354,0.3811369509043927,0.8158914728682171,0.7713178294573644,0.6057278208440998,-0.0280152429831095,-0.0280152429831095,0.1655900086132645,calibrated,0.0855276,Nuclear Medicine Technologists
29-2034,0.4005167958656331,0.8410852713178295,0.6447028423772609,0.2002583979328165,0.7441860465116279,0.5723514211886305,0.562015503875969,-0.151206068895729,-0.151206068895729,0.0103359173126614,calibrated,-0.5559037,Radiologic Technologists and Technicians
29-2035,0.686046511627907,0.8094315245478036,0.6356589147286822,0.5161498708010336,0.7764857881136951,0.7312661498708011,0.6537467700258398,-0.1169952697049061,-0.1169952697049061,0.0775193798449612,calibrated,-0.0727627,Magnetic Resonance Imaging Technologists
29-2051,0.5335917312661499,0.7196382428940569,0.5012919896640827,0.6757105943152455,0.3268733850129199,0.4302325581395348,0.632213608957795,-0.1172283943602917,-0.1172283943602917,-0.2019810508182601,calibrated,-0.1260282,Dietetic Technicians
29-2052,0.479328165374677,0.7448320413436692,0.4974160206718346,0.1563307493540051,0.6563307493540051,0.5678294573643411,0.4661929371231696,0.0460544724858101,0.0460544724858101,0.1016365202411714,calibrated,0.0070256,Pharmacy Technicians
29-2053,0.562015503875969,0.7816537467700259,0.4302325581395348,0.3979328165374677,0.3830749354005168,0.4725452196382429,0.5366063738156761,0.010572353880412,0.010572353880412,-0.0640611541774331,calibrated,-0.2203484,Psychiatric Technicians
29-2055,0.272609819121447,0.6291989664082688,0.8113695090439277,0.3766149870801034,0.2655038759689923,0.2690568475452196,0.6057278208441,-0.6108809344170837,-0.6108809344170837,-0.3366709732988804,calibrated,-0.4830476,Surgical Technologists
29-2056,0.5988372093023255,0.8307493540051679,0.7932816537467701,0.4005167958656331,0.4741602067183462,0.5364987080103358,0.6748492678725238,-0.5100090883496888,-0.5100090883496888,-0.1383505598621879,calibrated,-0.3623179,Veterinary Technologists and Technicians
29-2057,0.5368217054263565,0.8578811369509044,0.4728682170542636,0.1078811369509044,0.4011627906976744,0.4689922480620154,0.4795434969853575,-0.0570407736616298,-0.0570407736616298,-0.010551248923342,calibrated,0.078734,Ophthalmic Medical Technicians
29-2061,0.6201550387596899,0.7939276485788114,0.6078811369509044,0.3766149870801034,0.4328165374677002,0.5264857881136951,0.5928079242032731,-0.239952314405137,-0.239952314405137,-0.066322136089578,calibrated,-0.5137373,Licensed Practical and Licensed Vocational Nurses
29-2081,0.9263565891472868,0.9405684754521964,0.5155038759689923,0.6130490956072352,0.7564599483204134,0.8414082687338501,0.6897071490094747,0.0391398225431812,0.0391398225431812,0.1517011197243754,calibrated,0.1013966,"Opticians, Dispensing"
29-2091,0.9857881136950905,0.9354005167958656,0.6253229974160207,0.7926356589147286,0.898578811369509,0.9421834625322998,0.7844530577088716,-0.0595025537751277,-0.0595025537751277,0.1577304048234281,calibrated,0.066577,Orthotists and Prosthetists
29-2092,0.5607235142118863,0.9179586563307494,0.5109819121447028,0.3320413436692506,0.6950904392764858,0.627906976744186,0.5869939707149009,0.0193499593096839,0.0193499593096839,0.0409130060292851,calibrated,0.5648953,Hearing Aid Specialists
29-2099,0.7403100775193798,0.8927648578811369,0.4638242894056847,0.2984496124031007,0.6925064599483204,0.7164082687338501,0.5516795865633074,0.0941809448565021,0.0941809448565021,0.1647286821705427,calibrated,-0.283854,"Health Technologists and Technicians, All Other"
29-9091,0.900516795865633,0.8165374677002584,0.5594315245478036,0.7583979328165374,0.3410852713178294,0.6208010335917312,0.7114556416881999,-0.2135254262476543,-0.2135254262476543,-0.0906546080964686,calibrated,-0.3311363,Athletic Trainers
29-9092,0.9366925064599484,0.9457364341085271,0.0142118863049095,0.5161498708010336,0.5613695090439277,0.749031007751938,0.4920327304048235,0.7136429575916188,0.7136429575916188,0.2569982773471145,calibrated,1.527667,Genetic Counselors
29-9099,0.686046511627907,0.9832041343669252,0.5,0.5613695090439277,0.4270025839793281,0.5565245478036176,0.6815245478036177,-0.1040648423828389,-0.1040648423828389,-0.1250000000000001,calibrated,0.2295568,"Healthcare Practitioners and Technical Workers, All Other"
31-2011,0.6317829457364341,0.937984496124031,0.6291989664082688,0.8178294573643411,0.5490956072351422,0.5904392764857882,0.7950043066322136,-0.2365443252413443,-0.2365443252413443,-0.2045650301464253,calibrated,-0.3153762,Occupational Therapy Assistants
31-2012,0.5956072351421189,0.958656330749354,0.6976744186046512,0.4799741602067183,0.3856589147286822,0.4906330749354005,0.7121016365202412,-0.424592802277431,-0.424592802277431,-0.2214685615848406,calibrated,-0.7734322,Occupational Therapy Aides
31-2021,0.6027131782945736,0.9780361757105944,0.7461240310077519,0.5807493540051679,0.7764857881136951,0.6895994832041343,0.768303186907838,-0.3109301450817485,-0.3109301450817485,-0.0787037037037037,calibrated,-0.5308535,Physical Therapist Assistants
31-2022,0.4237726098191214,0.8972868217054264,0.5762273901808785,0.2810077519379845,0.5613695090439277,0.4925710594315245,0.5848406546080965,-0.1432993594801137,-0.1432993594801137,-0.0922695951765719,calibrated,-0.8823265,Physical Therapist Aides
31-9011,0.5077519379844961,0.8875968992248062,0.6692506459948321,0.4431524547803617,0.1576227390180878,0.3326873385012919,0.6666666666666666,-0.4821193980942546,-0.4821193980942546,-0.3339793281653747,calibrated,-1.410233,Massage Therapists
31-9091,0.4689922480620155,0.8010335917312662,0.6195090439276486,0.4063307493540051,0.7131782945736435,0.5910852713178295,0.6089577950043067,-0.1218930678113366,-0.1218930678113366,-0.0178725236864771,calibrated,-0.5268759,Dental Assistants
31-9092,0.9554263565891472,0.8611111111111112,0.5607235142118863,0.4722222222222222,0.7564599483204134,0.8559431524547803,0.6313522825150732,-0.0189922392735418,-0.0189922392735418,0.224590869939707,calibrated,0.1497917,Medical Assistants
31-9093,0.5322997416020672,0.5103359173126615,0.8049095607235142,0.1847545219638243,0.4082687338501292,0.4702842377260982,0.4999999999999999,-0.5141972616222373,-0.5141972616222373,-0.0297157622739017,calibrated,-0.7308648,Medical Equipment Preparers
31-9094,0.8979328165374677,0.4043927648578811,0.2648578811369509,0.0051679586563307,0.6227390180878553,0.7603359173126615,0.2248062015503875,0.4358512424771832,0.4358512424771832,0.5355297157622739,calibrated,1.06259,Medical Transcriptionists
31-9095,0.3352713178294573,0.7674418604651163,0.4948320413436692,0.1285529715762274,0.727390180878553,0.5313307493540051,0.4636089577950043,0.0815002297294978,0.0815002297294978,0.0677217915590008,calibrated,-0.1552654,Pharmacy Aides
31-9096,0.6434108527131783,0.7370801033591732,0.7235142118863049,0.2202842377260982,0.4857881136950904,0.5645994832041343,0.5602928509905255,-0.3836790108738913,-0.3836790108738913,0.0043066322136088,calibrated,-0.7735824,Veterinary Assistants and Laboratory Animal Caretakers
31-9097,0.6395348837209303,0.8798449612403101,0.6214470284237726,0.2713178294573643,0.7403100775193798,0.689922480620155,0.5908699397071491,-0.1229016663797201,-0.1229016663797201,0.0990525409130059,calibrated,-0.2778475,Phlebotomists
31-9099,0.5813953488372093,0.7286821705426356,0.4870801033591731,0.4741602067183462,0.4056847545219638,0.4935400516795866,0.5633074935400516,-0.0581805119236959,-0.0581805119236959,-0.069767441860465,calibrated,0.1660077,"Healthcare Support Workers, All Other"
33-1011,0.9431524547803618,0.8339793281653747,0.5549095607235142,0.4844961240310077,0.5807493540051679,0.7619509043927648,0.6244616709732989,-0.0920016368231614,-0.0920016368231614,0.1374892334194659,calibrated,-0.5584278,First-Line Supervisors of Correctional Officers
33-1012,0.9806201550387597,0.9715762273901808,0.6027131782945736,0.66343669250646,0.5406976744186046,0.7606589147286822,0.7459086993970715,-0.2047441091485139,-0.2047441091485139,0.0147502153316106,calibrated,-0.1923298,First-Line Supervisors of Police and Detectives
33-1021,0.8397932816537468,0.9728682170542636,0.8636950904392765,0.7984496124031008,0.4696382428940568,0.6547157622739018,0.8783376399655469,-0.6407972728069327,-0.6407972728069327,-0.2236218776916451,calibrated,-0.593021,First-Line Supervisors of Firefighting and Prevention Workers
33-2011,0.4677002583979328,0.8837209302325582,0.96640826873385,0.458656330749354,0.3410852713178294,0.4043927648578811,0.7695951765719208,-0.8487108757774642,-0.8487108757774642,-0.3652024117140396,calibrated,-1.320232,Firefighters
33-2021,0.8927648578811369,0.9302325581395348,0.4909560723514212,0.5852713178294574,0.665374677002584,0.7790697674418605,0.6688199827734711,0.0338592335686986,0.0338592335686986,0.1102497846683894,calibrated,0.062793,Fire Inspectors and Investigators
33-2022,0.5490956072351422,0.8165374677002584,0.6576227390180879,0.524547803617571,0.4463824289405684,0.4977390180878552,0.6662360034453058,-0.3130208260387115,-0.3130208260387115,-0.1684969853574505,calibrated,-0.2144127,Forest Fire Inspectors and Prevention Specialists
33-3011,0.3708010335917313,0.928940568475452,0.4560723514211886,0.1266149870801033,0.2784237726098191,0.3246124031007752,0.503875968992248,-0.101351871101916,-0.101351871101916,-0.1792635658914727,calibrated,-0.5103183,Bailiffs
33-3012,0.5516795865633075,0.7493540051679587,0.6744186046511628,0.4554263565891472,0.4799741602067183,0.5158268733850129,0.6263996554694229,-0.3128109107808329,-0.3128109107808329,-0.11057278208441,calibrated,-0.8875365,Correctional Officers and Jailers
33-3021,0.8281653746770026,0.6963824289405685,0.3462532299741602,0.7041343669250646,0.6421188630490956,0.7351421188630491,0.5822566752799311,0.2784020735680283,0.2784020735680283,0.152885443583118,calibrated,0.2257696,Detectives and Criminal Investigators
33-3031,0.6330749354005168,0.9121447028423773,0.6563307493540051,0.6666666666666666,0.5109819121447028,0.5720284237726099,0.7450473729543496,-0.2931671014720507,-0.2931671014720507,-0.1730189491817397,calibrated,-0.4585168,Fish and Game Wardens
33-3041,0.4935400516795866,0.8565891472868217,0.6472868217054264,0.1789405684754522,0.3578811369509044,0.4257105943152455,0.5609388458225667,-0.3460980810791001,-0.3460980810791001,-0.1352282515073212,calibrated,-0.6239931,Parking Enforcement Workers
33-3051,0.7945736434108527,0.9179586563307494,0.5529715762273901,0.4883720930232558,0.6724806201550387,0.7335271317829457,0.6531007751937984,-0.0562370377560915,-0.0562370377560915,0.0804263565891473,calibrated,-0.6681123,Police and Sheriff's Patrol Officers
33-3052,0.8133074935400517,0.8785529715762274,0.6330749354005168,0.6330749354005168,0.4418604651162791,0.6275839793281655,0.7149009474590869,-0.2863754360380233,-0.2863754360380233,-0.0873169681309214,calibrated,-0.8205515,Transit and Railroad Police
33-9011,0.6718346253229974,0.8863049095607235,0.5943152454780362,0.5406976744186046,0.2829457364341085,0.4773901808785529,0.6737726098191215,-0.3055333864605277,-0.3055333864605277,-0.1963824289405685,calibrated,-0.5946321,Animal Control Workers
33-9021,0.9521963824289406,0.5910852713178295,0.3016795865633075,0.627906976744186,0.7622739018087855,0.8572351421188631,0.5068906115417744,0.420684122807109,0.420684122807109,0.3503445305770887,calibrated,0.7483108,Private Detectives and Investigators
33-9031,0.7990956072351422,0.4063307493540051,0.3333333333333333,0.25,0.7215762273901809,0.7603359173126616,0.3298880275624461,0.3785992025311434,0.3785992025311434,0.4304478897502155,calibrated,0.7283933,Gambling Surveillance Officers and Gambling Investigators
33-9032,0.5400516795865633,0.9237726098191216,0.4883720930232558,0.3365633074935401,0.3488372093023256,0.4444444444444444,0.5829026701119725,-0.1158649457094036,-0.1158649457094036,-0.138458225667528,calibrated,-0.3908421,Security Guards
33-9091,0.0801033591731266,0.4366925064599483,0.4082687338501292,0.0310077519379844,0.0361757105943152,0.0581395348837208,0.2919896640826873,-0.0757328076507671,-0.0757328076507671,-0.2338501291989664,calibrated,-0.5699511,Crossing Guards and Flaggers
33-9092,0.2919896640826873,0.8339793281653747,0.5516795865633075,0.1201550387596899,0.0878552971576227,0.189922480620155,0.501937984496124,-0.3278035923048366,-0.3278035923048366,-0.312015503875969,calibrated,-0.4718385,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
33-9093,0.2416020671834625,0.5465116279069767,0.687984496124031,0.148578811369509,0.2286821705426356,0.235142118863049,0.4610249784668389,-0.4273735277869859,-0.4273735277869859,-0.2258828596037899,calibrated,-0.5068558,Transportation Security Screeners
33-9099,0.6686046511627907,0.601421188630491,0.4056847545219638,0.4114987080103359,0.5645994832041343,0.6166020671834624,0.4728682170542635,0.1627780647203213,0.1627780647203213,0.1437338501291989,calibrated,0.0764088,"Protective Service Workers, All Other"
35-1011,0.3972868217054263,0.648578811369509,0.6550387596899225,0.7739018087855297,0.3410852713178294,0.3691860465116278,0.6925064599483205,-0.3364384988306482,-0.3364384988306482,-0.3233204134366926,calibrated,-0.2676433,Chefs and Head Cooks
35-1012,0.4844961240310077,0.725452196382429,0.6227390180878553,0.4922480620155038,0.3236434108527132,0.4040697674418604,0.613479758828596,-0.3063157070657465,-0.3063157070657465,-0.2094099913867355,calibrated,-0.2575492,First-Line Supervisors of Food Preparation and Serving Workers
35-2011,0.0465116279069767,0.0781653746770025,0.4612403100775193,0.1111111111111111,0.0768733850129198,0.0616925064599482,0.2168389319552109,-0.0859479611862845,-0.0859479611862845,-0.1551464254952627,calibrated,-0.7131837,"Cooks, Fast Food"
35-2012,0.2344961240310077,0.4838501291989664,0.5400516795865633,0.2777777777777778,0.1001291989664082,0.1673126614987079,0.4338931955211024,-0.2538089631467536,-0.2538089631467536,-0.2665805340223945,calibrated,-0.6360813,"Cooks, Institution and Cafeteria"
35-2013,0.3301033591731266,0.5006459948320413,0.5348837209302325,0.7183462532299741,0.2209302325581395,0.275516795865633,0.584625322997416,-0.1892614392727252,-0.1892614392727252,-0.3091085271317829,calibrated,-0.7867444,"Cooks, Private Household"
35-2014,0.0103359173126615,0.0090439276485788,0.5180878552971576,0.1375968992248062,0.0077519379844961,0.0090439276485787,0.2215762273901808,-0.1971972478187523,-0.1971972478187523,-0.212532299741602,calibrated,-0.7418264,"Cooks, Restaurant"
35-2015,0.0090439276485788,0.1201550387596899,0.4715762273901809,0.0788113695090439,0.0193798449612403,0.0142118863049095,0.2235142118863049,-0.135930974396376,-0.135930974396376,-0.2093023255813953,calibrated,-0.5933817,"Cooks, Short Order"
35-2021,0.0297157622739018,0.1569767441860465,0.5077519379844961,0.0200258397932816,0.026485788113695,0.0281007751937984,0.2282515073212747,-0.1933373988752259,-0.1933373988752259,-0.2001507321274763,calibrated,-1.226416,Food Preparation Workers
35-3011,0.3126614987080103,0.7370801033591732,0.5697674418604651,0.4987080103359173,0.2099483204134367,0.2613049095607235,0.6018518518518517,-0.2820946559839828,-0.2820946559839828,-0.3405469422911282,calibrated,-0.6159883,Bartenders
35-3031,0.0155038759689922,0.5322997416020672,0.5968992248062015,0.1182170542635659,0.1744186046511628,0.0949612403100775,0.4158053402239448,-0.3118374346098397,-0.3118374346098397,-0.3208440999138673,calibrated,-0.9481003,Waiters and Waitresses
35-3041,0.1033591731266149,0.6692506459948321,0.5167958656330749,0.0994832041343669,0.2461240310077519,0.1747416020671834,0.4285099052540913,-0.1732899518784172,-0.1732899518784172,-0.2537683031869079,calibrated,-0.7270206,"Food Servers, Nonrestaurant"
35-9011,0.0478036175710594,0.5562015503875969,0.6052971576227391,0.1285529715762274,0.2041343669250646,0.125968992248062,0.4300172265288545,-0.3136524068313761,-0.3136524068313761,-0.3040482342807925,calibrated,-1.927078,Dining Room and Cafeteria Attendants and Bartender Helpers
35-9021,0.0232558139534883,0.0607235142118863,0.6627906976744186,0.0258397932816537,0.0310077519379844,0.0271317829457363,0.2497846683893195,-0.4156598864336369,-0.4156598864336369,-0.2226528854435832,calibrated,-1.738612,Dishwashers
35-9031,0.0555555555555555,0.6182170542635659,0.4069767441860465,0.022609819121447,0.0490956072351421,0.0523255813953488,0.3492678725236864,-0.0934235426786354,-0.0934235426786354,-0.2969422911283376,calibrated,-0.0565477,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
37-1011,0.5064599483204134,0.686046511627907,0.6724806201550387,0.4315245478036176,0.3100775193798449,0.4082687338501292,0.5966838931955211,-0.3837590692255424,-0.3837590692255424,-0.1884151593453918,calibrated,-0.5854128,First-Line Supervisors of Housekeeping and Janitorial Workers
37-1012,0.4909560723514212,0.665374677002584,0.7984496124031008,0.6388888888888888,0.3682170542635659,0.4295865633074935,0.7009043927648578,-0.5460278119414084,-0.5460278119414084,-0.2713178294573642,calibrated,-0.5548871,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
37-2011,0.1498708010335917,0.2235142118863049,0.7390180878552972,0.231266149870801,0.2021963824289405,0.1760335917312661,0.3979328165374677,-0.4725138435049333,-0.4725138435049333,-0.2218992248062016,calibrated,-1.436201,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
37-2012,0.0426356589147286,0.3701550387596899,0.5749354005167958,0.0374677002583979,0.0167958656330749,0.0297157622739017,0.3275193798449612,-0.3318583146089586,-0.3318583146089586,-0.2978036175710594,calibrated,-1.480657,Maids and Housekeeping Cleaners
37-2021,0.5568475452196382,0.6763565891472868,0.689922480620155,0.5064599483204134,0.1744186046511628,0.3656330749354005,0.6242463393626184,-0.4754479329272648,-0.4754479329272648,-0.2586132644272179,calibrated,-0.7255374,Pest Control Workers
37-3011,0.003875968992248,0.1989664082687338,0.7739018087855297,0.1912144702842377,0.024547803617571,0.0142118863049095,0.3880275624461671,-0.6093965532662106,-0.6093965532662106,-0.3738156761412576,calibrated,-1.824293,Landscaping and Groundskeeping Workers
37-3012,0.3417312661498708,0.6472868217054264,0.7622739018087855,0.3003875968992248,0.1040051679586563,0.2228682170542635,0.5699827734711457,-0.6168934022754684,-0.6168934022754684,-0.3471145564168821,calibrated,-0.8847935,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
37-3013,0.0749354005167958,0.229328165374677,0.9354005167958656,0.2667958656330749,0.0445736434108527,0.0597545219638242,0.4771748492678724,-0.8522020771857443,-0.8522020771857443,-0.4174203273040482,calibrated,-1.727035,Tree Trimmers and Pruners
39-2011,0.3992248062015504,0.7093023255813954,0.5736434108527132,0.7512919896640827,0.2273901808785529,0.3133074935400516,0.6780792420327305,-0.275555745542741,-0.275555745542741,-0.3647717484926789,calibrated,-0.9167759,Animal Trainers
39-2021,0.295219638242894,0.5490956072351422,0.6078811369509044,0.2093023255813953,0.2622739018087855,0.2787467700258397,0.4554263565891472,-0.2882071987538289,-0.2882071987538289,-0.1766795865633075,calibrated,-0.8890408,Animal Caretakers
39-3011,0.0258397932816537,0.4496124031007752,0.417312661498708,0.0167958656330749,0.0142118863049095,0.0200258397932816,0.2945736434108527,-0.1022127557619656,-0.1022127557619656,-0.2745478036175711,calibrated,0.0605832,Gambling Dealers
39-3012,0.2558139534883721,0.6421188630490956,0.3695090439276486,0.0723514211886304,0.1782945736434108,0.2170542635658914,0.3613264427217915,0.0238570465783193,0.0238570465783193,-0.1442721791559,calibrated,0.4652752,Gambling and Sports Book Writers and Runners
39-3021,0.0736434108527131,0.1705426356589147,0.5839793281653747,0.0142118863049095,0.4082687338501292,0.2409560723514211,0.256244616709733,-0.1259575789340216,-0.1259575789340216,-0.0152885443583118,calibrated,-0.3786598,Motion Picture Projectionists
39-3031,0.1136950904392764,0.6098191214470284,0.3953488372093023,0.1078811369509044,0.1634366925064599,0.1385658914728681,0.3710163652024117,-0.0184950718888418,-0.0184950718888418,-0.2324504737295435,calibrated,-0.2420959,"Ushers, Lobby Attendants, and Ticket Takers"
39-3091,0.1976744186046511,0.6453488372093024,0.4457364341085271,0.2273901808785529,0.268733850129199,0.233204134366925,0.4394918173987941,-0.0495977116159429,-0.0495977116159429,-0.206287683031869,calibrated,-0.5246153,Amusement and Recreation Attendants
39-3092,0.1976744186046511,0.2170542635658914,0.5335917312661499,0.7797157622739018,0.1576227390180878,0.1776485788113694,0.510120585701981,-0.1775996546727584,-0.1775996546727584,-0.3324720068906116,calibrated,-0.4533608,Costume Attendants
39-3093,0.020671834625323,0.5232558139534884,0.3772609819121447,0.0258397932816537,0.0064599483204134,0.0135658914728682,0.3087855297157622,-0.0549786912286589,-0.0549786912286589,-0.295219638242894,calibrated,-0.3454376,"Locker Room, Coatroom, and Dressing Room Attendants"
