season,week,celebrity_name,ballroom_partner,fan_share
21,7,Alexa PenaVega,Mark Ballas,0.0
21,7,Andy Grammer,Allison Holker,0.0
21,7,Bindi Irwin,Derek Hough,1.3179658340345266e-70
21,7,Carlos PenaVega,Witney Carson,0.0
21,7,Hayes Grier,Emma Slater,1.0
21,7,Nick Carter,Sharna Burgess,0.0
21,7,Tamar Braxton,Valentin Chmerkovskiy,0.0
21,8,Alek Skarlatos,Lindsay Arnold,0.0
21,8,Alexa PenaVega,Mark Ballas,0.0
21,8,Andy Grammer,Allison Holker,0.0
21,8,Bindi Irwin,Derek Hough,1.0
21,8,Carlos PenaVega,Witney Carson,0.0
21,8,Nick Carter,Sharna Burgess,0.0
21,8,Tamar Braxton,Valentin Chmerkovskiy,0.0
21,9,Alek Skarlatos,Lindsay Arnold,0.0
21,9,Alexa PenaVega,Mark Ballas,0.0
21,9,Bindi Irwin,Derek Hough,1.0
21,9,Carlos PenaVega,Witney Carson,0.0
21,9,Nick Carter,Sharna Burgess,0.0
21,9,Tamar Braxton,Valentin Chmerkovskiy,0.0
21,10,Alek Skarlatos,Lindsay Arnold,0.0
21,10,Bindi Irwin,Derek Hough,1.0
21,10,Carlos PenaVega,Witney Carson,0.0
21,10,Nick Carter,Sharna Burgess,0.0
21,11,Alek Skarlatos,Lindsay Arnold,0.0
21,11,Bindi Irwin,Derek Hough,1.0
21,11,Carlos PenaVega,Witney Carson,0.0
21,11,Nick Carter,Sharna Burgess,0.0
22,1,Antonio Brown,Sharna Burgess,0.0
22,1,Doug Flutie,Karina Smirnoff,0.0
22,1,Geraldo Rivera,Edyta Sliwinska,0.0
22,1,Ginger Zee,Valentin Chmerkovskiy,0.0
22,1,Jodie Sweetin,Keo Motsepe,0.0
22,1,Kim Fields,Sasha Farber,0.0
22,1,Marla Maples,Tony Dovolani,0.0
22,1,Mischa Barton,Artem Chigvintsev,0.0
22,1,Nyle DiMarco,Peta Murgatroyd,0.0
22,1,Paige VanZant,Mark Ballas,1.0
22,1,Von Miller,Witney Carson,0.0
22,1,Wanya Morris,Lindsay Arnold,0.0
22,2,Antonio Brown,Sharna Burgess,0.0
22,2,Doug Flutie,Karina Smirnoff,0.0
22,2,Geraldo Rivera,Edyta Sliwinska,0.0
22,2,Ginger Zee,Valentin Chmerkovskiy,0.0
22,2,Jodie Sweetin,Keo Motsepe,0.0
22,2,Kim Fields,Sasha Farber,0.0
22,2,Marla Maples,Tony Dovolani,0.0
22,2,Mischa Barton,Artem Chigvintsev,0.0
22,2,Nyle DiMarco,Peta Murgatroyd,1.0483089450410774e-303
22,2,Paige VanZant,Mark Ballas,1.0
22,2,Von Miller,Witney Carson,0.0
22,2,Wanya Morris,Lindsay Arnold,0.0
22,3,Antonio Brown,Sharna Burgess,0.0
22,3,Doug Flutie,Karina Smirnoff,0.0
22,3,Ginger Zee,Valentin Chmerkovskiy,0.0
22,3,Jodie Sweetin,Keo Motsepe,0.0
22,3,Kim Fields,Sasha Farber,0.0
22,3,Marla Maples,Tony Dovolani,0.0
22,3,Mischa Barton,Artem Chigvintsev,0.0
22,3,Nyle DiMarco,Peta Murgatroyd,0.0
22,3,Paige VanZant,Mark Ballas,1.0
22,3,Von Miller,Witney Carson,0.0
22,3,Wanya Morris,Lindsay Arnold,0.0
22,4,Antonio Brown,Sharna Burgess,0.0
22,4,Doug Flutie,Karina Smirnoff,0.0
22,4,Ginger Zee,Valentin Chmerkovskiy,0.0
22,4,Jodie Sweetin,Keo Motsepe,0.0
22,4,Kim Fields,Sasha Farber,0.0
22,4,Marla Maples,Tony Dovolani,0.0
22,4,Nyle DiMarco,Peta Murgatroyd,0.0
22,4,Paige VanZant,Mark Ballas,1.0
22,4,Von Miller,Witney Carson,0.0
22,4,Wanya Morris,Lindsay Arnold,0.0
22,5,Antonio Brown,Sharna Burgess,0.0
22,5,Doug Flutie,Karina Smirnoff,0.0
22,5,Ginger Zee,Valentin Chmerkovskiy,0.0
22,5,Jodie Sweetin,Keo Motsepe,0.0
22,5,Kim Fields,Sasha Farber,0.0
22,5,Nyle DiMarco,Peta Murgatroyd,0.0
22,5,Paige VanZant,Mark Ballas,1.0
22,5,Von Miller,Witney Carson,0.0
22,5,Wanya Morris,Lindsay Arnold,0.0
22,6,Antonio Brown,Sharna Burgess,0.0
22,6,Doug Flutie,Karina Smirnoff,0.0
22,6,Ginger Zee,Valentin Chmerkovskiy,0.0
22,6,Jodie Sweetin,Keo Motsepe,0.0
22,6,Kim Fields,Sasha Farber,0.0
22,6,Nyle DiMarco,Peta Murgatroyd,9.797e-321
22,6,Paige VanZant,Mark Ballas,1.0
22,6,Von Miller,Witney Carson,0.0
22,6,Wanya Morris,Lindsay Arnold,0.0
22,7,Antonio Brown,Sharna Burgess,0.0
22,7,Ginger Zee,Valentin Chmerkovskiy,0.0
22,7,Jodie Sweetin,Keo Motsepe,0.0
22,7,Kim Fields,Sasha Farber,0.0
22,7,Nyle DiMarco,Peta Murgatroyd,0.0
22,7,Paige VanZant,Mark Ballas,1.0
22,7,Von Miller,Witney Carson,0.0
22,7,Wanya Morris,Lindsay Arnold,0.0
22,8,Antonio Brown,Sharna Burgess,0.0
22,8,Ginger Zee,Valentin Chmerkovskiy,0.0
22,8,Jodie Sweetin,Keo Motsepe,0.0
22,8,Nyle DiMarco,Peta Murgatroyd,0.0
22,8,Paige VanZant,Mark Ballas,1.0
22,8,Wanya Morris,Lindsay Arnold,0.0
22,9,Antonio Brown,Sharna Burgess,0.0
22,9,Ginger Zee,Valentin Chmerkovskiy,0.0
22,9,Nyle DiMarco,Peta Murgatroyd,0.0
22,9,Paige VanZant,Mark Ballas,1.0
22,9,Wanya Morris,Lindsay Arnold,0.0
22,10,Ginger Zee,Valentin Chmerkovskiy,0.0
22,10,Nyle DiMarco,Peta Murgatroyd,0.0
22,10,Paige VanZant,Mark Ballas,1.0
23,1,Amber Rose,Maksim Chmerkoskiy,0.0
23,1,Babyface,Allison Holker,0.0
23,1,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,1,Jake T. Austin,Jenna Johnson,0.0
23,1,James Hinchcliffe,Sharna Burgess,0.0
23,1,Jana Kramer,Gleb Savchenko,0.0
23,1,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,1,Marilu Henner,Derek Hough,0.0
23,1,Maureen McCormick,Artem Chigvintsev,0.0
23,1,Rick Perry,Emma Slater,0.0
23,1,Ryan Lochte,Cheryl Burke,0.0
23,1,Terra Jole,Sasha Farber,0.0
23,1,Vanilla Ice,Witney Carson,0.0
23,2,Amber Rose,Maksim Chmerkoskiy,0.0
23,2,Babyface,Allison Holker,0.0
23,2,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,2,Jake T. Austin,Jenna Johnson,0.0
23,2,James Hinchcliffe,Sharna Burgess,0.0
23,2,Jana Kramer,Gleb Savchenko,0.0
23,2,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,2,Marilu Henner,Derek Hough,0.0
23,2,Maureen McCormick,Artem Chigvintsev,0.0
23,2,Rick Perry,Emma Slater,0.0
23,2,Ryan Lochte,Cheryl Burke,0.0
23,2,Terra Jole,Sasha Farber,0.0
23,2,Vanilla Ice,Witney Carson,0.0
23,3,Amber Rose,Maksim Chmerkoskiy,0.0
23,3,Babyface,Allison Holker,0.0
23,3,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,3,James Hinchcliffe,Sharna Burgess,0.0
23,3,Jana Kramer,Gleb Savchenko,0.0
23,3,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,3,Marilu Henner,Derek Hough,0.0
23,3,Maureen McCormick,Artem Chigvintsev,0.0
23,3,Rick Perry,Emma Slater,0.0
23,3,Ryan Lochte,Cheryl Burke,0.0
23,3,Terra Jole,Sasha Farber,0.0
23,3,Vanilla Ice,Witney Carson,0.0
23,4,Amber Rose,Maksim Chmerkoskiy,0.0
23,4,Babyface,Allison Holker,0.0
23,4,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,4,James Hinchcliffe,Sharna Burgess,0.0
23,4,Jana Kramer,Gleb Savchenko,0.0
23,4,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,4,Marilu Henner,Derek Hough,0.0
23,4,Maureen McCormick,Artem Chigvintsev,0.0
23,4,Ryan Lochte,Cheryl Burke,0.0
23,4,Terra Jole,Sasha Farber,0.0
23,4,Vanilla Ice,Witney Carson,0.0
23,5,Amber Rose,Maksim Chmerkoskiy,0.0
23,5,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,5,James Hinchcliffe,Sharna Burgess,0.0
23,5,Jana Kramer,Gleb Savchenko,0.0
23,5,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,5,Marilu Henner,Derek Hough,0.0
23,5,Maureen McCormick,Artem Chigvintsev,0.0
23,5,Ryan Lochte,Cheryl Burke,0.0
23,5,Terra Jole,Sasha Farber,0.0
23,6,Amber Rose,Maksim Chmerkoskiy,0.0
23,6,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,6,James Hinchcliffe,Sharna Burgess,0.0
23,6,Jana Kramer,Gleb Savchenko,0.0
23,6,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,6,Marilu Henner,Derek Hough,0.0
23,6,Maureen McCormick,Artem Chigvintsev,0.0
23,6,Ryan Lochte,Cheryl Burke,0.0
23,6,Terra Jole,Sasha Farber,0.0
23,7,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,7,James Hinchcliffe,Sharna Burgess,0.0
23,7,Jana Kramer,Gleb Savchenko,0.0
23,7,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,7,Marilu Henner,Derek Hough,0.0
23,7,Maureen McCormick,Artem Chigvintsev,0.0
23,7,Ryan Lochte,Cheryl Burke,0.0
23,7,Terra Jole,Sasha Farber,0.0
23,8,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,8,James Hinchcliffe,Sharna Burgess,0.0
23,8,Jana Kramer,Gleb Savchenko,0.0
23,8,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,8,Marilu Henner,Derek Hough,0.0
23,8,Ryan Lochte,Cheryl Burke,0.0
23,8,Terra Jole,Sasha Farber,0.0
23,9,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,9,James Hinchcliffe,Sharna Burgess,0.0
23,9,Jana Kramer,Gleb Savchenko,0.0
23,9,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,9,Marilu Henner,Derek Hough,0.0
23,9,Terra Jole,Sasha Farber,0.0
23,10,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,10,James Hinchcliffe,Sharna Burgess,0.0
23,10,Jana Kramer,Gleb Savchenko,0.0
23,10,Laurie Hernandez,Valentin Chmerkovskiy,1.0
23,10,Terra Jole,Sasha Farber,0.0
23,11,Calvin Johnson Jr.,Lindsay Arnold,0.0
23,11,James Hinchcliffe,Sharna Burgess,0.0
23,11,Jana Kramer,Gleb Savchenko,0.0
23,11,Laurie Hernandez,Valentin Chmerkovskiy,1.0
24,1,Bonner Bolton,Sharna Burgess,0.0
24,1,Charo,Keo Motsepe,0.0
24,1,Chris Kattan,Witney Carson,0.0
24,1,David Ross,Lindsay Arnold,0.0
24,1,Erika Jayne,Gleb Savchenko,0.0
24,1,Heather Morris,Maksim Chmerkoskiy,0.0
24,1,Mr. T,Kym Herjavec,0.0
24,1,Nancy Kerrigan,Artem Chigvintsev,0.0
24,1,Nick Viall,Peta Murgatroyd,0.0
24,1,Normani,Valentin Chmerkovskiy,0.3125372895171163
24,1,Rashad Jennings,Emma Slater,0.0
24,1,Simone Biles,Sasha Farber,0.6874627104828837
24,2,Bonner Bolton,Sharna Burgess,0.0
24,2,Charo,Keo Motsepe,0.0
24,2,Chris Kattan,Witney Carson,0.0
24,2,David Ross,Lindsay Arnold,0.0
24,2,Erika Jayne,Gleb Savchenko,0.0
24,2,Heather Morris,Maksim Chmerkoskiy,0.0
24,2,Mr. T,Kym Herjavec,0.0
24,2,Nancy Kerrigan,Artem Chigvintsev,0.0
24,2,Nick Viall,Peta Murgatroyd,0.0
24,2,Normani,Valentin Chmerkovskiy,3.366127446535098e-172
24,2,Rashad Jennings,Emma Slater,0.0
24,2,Simone Biles,Sasha Farber,1.0
24,3,Bonner Bolton,Sharna Burgess,0.0
24,3,Charo,Keo Motsepe,0.0
24,3,David Ross,Lindsay Arnold,0.0
24,3,Erika Jayne,Gleb Savchenko,0.0
24,3,Heather Morris,Maksim Chmerkoskiy,0.0
24,3,Mr. T,Kym Herjavec,0.0
24,3,Nancy Kerrigan,Artem Chigvintsev,0.0
24,3,Nick Viall,Peta Murgatroyd,0.0
24,3,Normani,Valentin Chmerkovskiy,1.0
24,3,Rashad Jennings,Emma Slater,0.0
24,3,Simone Biles,Sasha Farber,1.0764407462822713e-86
24,4,Bonner Bolton,Sharna Burgess,0.0
24,4,David Ross,Lindsay Arnold,0.0
24,4,Erika Jayne,Gleb Savchenko,0.0
24,4,Heather Morris,Maksim Chmerkoskiy,0.0
24,4,Mr. T,Kym Herjavec,0.0
24,4,Nancy Kerrigan,Artem Chigvintsev,0.0
24,4,Nick Viall,Peta Murgatroyd,0.0
24,4,Normani,Valentin Chmerkovskiy,1.0
24,4,Rashad Jennings,Emma Slater,0.0
24,4,Simone Biles,Sasha Farber,2.57254960525272e-95
24,5,Bonner Bolton,Sharna Burgess,0.0
24,5,David Ross,Lindsay Arnold,0.0
24,5,Erika Jayne,Gleb Savchenko,0.0
24,5,Heather Morris,Maksim Chmerkoskiy,0.0
24,5,Nancy Kerrigan,Artem Chigvintsev,0.0
24,5,Nick Viall,Peta Murgatroyd,0.0
24,5,Normani,Valentin Chmerkovskiy,7.6100118496589975e-121
24,5,Rashad Jennings,Emma Slater,0.0
24,5,Simone Biles,Sasha Farber,1.0
24,6,Bonner Bolton,Sharna Burgess,0.0
24,6,David Ross,Lindsay Arnold,0.0
24,6,Heather Morris,Maksim Chmerkoskiy,0.0
24,6,Nancy Kerrigan,Artem Chigvintsev,0.0
24,6,Nick Viall,Peta Murgatroyd,0.0
24,6,Normani,Valentin Chmerkovskiy,1.0
24,6,Rashad Jennings,Emma Slater,0.0
24,6,Simone Biles,Sasha Farber,3.7629498350742354e-35
24,7,Bonner Bolton,Sharna Burgess,0.0
24,7,David Ross,Lindsay Arnold,0.0
24,7,Nancy Kerrigan,Artem Chigvintsev,0.0
24,7,Nick Viall,Peta Murgatroyd,0.0
24,7,Normani,Valentin Chmerkovskiy,1.0
24,7,Rashad Jennings,Emma Slater,0.0
24,7,Simone Biles,Sasha Farber,1.4866184332193854e-69
24,8,Bonner Bolton,Sharna Burgess,0.0
24,8,David Ross,Lindsay Arnold,0.0
24,8,Normani,Valentin Chmerkovskiy,1.0
24,8,Rashad Jennings,Emma Slater,0.0
24,8,Simone Biles,Sasha Farber,1.287611439576178e-60
24,9,David Ross,Lindsay Arnold,0.0
24,9,Normani,Valentin Chmerkovskiy,1.0
24,9,Rashad Jennings,Emma Slater,0.0
24,9,Simone Biles,Sasha Farber,4.274155071571248e-61
24,10,David Ross,Lindsay Arnold,0.0
24,10,Normani,Valentin Chmerkovskiy,1.0
24,10,Rashad Jennings,Emma Slater,0.0
25,1,Barbara Corcoran,Keo Motsepe,0.0
25,1,Debbie Gibson,Alan Bersten,0.0
25,1,Derek Fisher,Sharna Burgess,0.0
25,1,Drew Scott,Emma Slater,0.0
25,1,Frankie Muniz,Witney Carson,0.0
25,1,Jordan Fisher,Lindsay Arnold,1.964934002092725e-199
25,1,Lindsey Stirling,Mark Ballas,0.0
25,1,Nick Lachey,Peta Murgatroyd,0.0
25,1,Nikki Bella,Artem Chigvintsev,0.0
25,1,Sasha Pieterse,Gleb Savchenko,1.0
25,1,Terrell Owens,Cheryl Burke,0.0
25,1,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,1,Victoria Arlen,Valentin Chmerkovskiy,7.722237406475838e-96
25,2,Barbara Corcoran,Keo Motsepe,0.0
25,2,Debbie Gibson,Alan Bersten,0.0
25,2,Derek Fisher,Sharna Burgess,0.0
25,2,Drew Scott,Emma Slater,0.0
25,2,Frankie Muniz,Witney Carson,0.0
25,2,Jordan Fisher,Lindsay Arnold,1.0
25,2,Lindsey Stirling,Mark Ballas,0.0
25,2,Nick Lachey,Peta Murgatroyd,0.0
25,2,Nikki Bella,Artem Chigvintsev,0.0
25,2,Sasha Pieterse,Gleb Savchenko,9.526425027735638e-17
25,2,Terrell Owens,Cheryl Burke,0.0
25,2,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,2,Victoria Arlen,Valentin Chmerkovskiy,2.3332916261208066e-34
25,3,Derek Fisher,Sharna Burgess,0.0
25,3,Drew Scott,Emma Slater,0.0
25,3,Frankie Muniz,Witney Carson,0.0
25,3,Jordan Fisher,Lindsay Arnold,2.44812566481956e-96
25,3,Lindsey Stirling,Mark Ballas,0.0
25,3,Nick Lachey,Peta Murgatroyd,0.0
25,3,Nikki Bella,Artem Chigvintsev,0.0
25,3,Sasha Pieterse,Gleb Savchenko,1.0
25,3,Terrell Owens,Cheryl Burke,0.0
25,3,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,3,Victoria Arlen,Valentin Chmerkovskiy,3.3737677279749654e-147
25,4,Derek Fisher,Sharna Burgess,0.0
25,4,Drew Scott,Emma Slater,0.0
25,4,Frankie Muniz,Witney Carson,0.0
25,4,Jordan Fisher,Lindsay Arnold,0.15542952062703985
25,4,Lindsey Stirling,Mark Ballas,0.0
25,4,Nick Lachey,Peta Murgatroyd,0.0
25,4,Nikki Bella,Artem Chigvintsev,0.0
25,4,Sasha Pieterse,Gleb Savchenko,7.905096518245017e-112
25,4,Terrell Owens,Cheryl Burke,0.0
25,4,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,4,Victoria Arlen,Valentin Chmerkovskiy,0.8445704793729601
25,5,Drew Scott,Emma Slater,0.0
25,5,Frankie Muniz,Witney Carson,0.0
25,5,Jordan Fisher,Lindsay Arnold,4.5876081886473e-70
25,5,Lindsey Stirling,Mark Ballas,0.0
25,5,Nick Lachey,Peta Murgatroyd,0.0
25,5,Nikki Bella,Artem Chigvintsev,0.0
25,5,Sasha Pieterse,Gleb Savchenko,3.0360361709159335e-60
25,5,Terrell Owens,Cheryl Burke,0.0
25,5,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,5,Victoria Arlen,Valentin Chmerkovskiy,1.0
25,6,Drew Scott,Emma Slater,0.0
25,6,Frankie Muniz,Witney Carson,0.0
25,6,Jordan Fisher,Lindsay Arnold,1.0
25,6,Lindsey Stirling,Mark Ballas,0.0
25,6,Nick Lachey,Peta Murgatroyd,0.0
25,6,Nikki Bella,Artem Chigvintsev,0.0
25,6,Terrell Owens,Cheryl Burke,0.0
25,6,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,6,Victoria Arlen,Valentin Chmerkovskiy,1.2234278742302779e-25
25,7,Drew Scott,Emma Slater,0.0
25,7,Frankie Muniz,Witney Carson,0.0
25,7,Jordan Fisher,Lindsay Arnold,1.0
25,7,Lindsey Stirling,Mark Ballas,0.0
25,7,Nikki Bella,Artem Chigvintsev,0.0
25,7,Terrell Owens,Cheryl Burke,0.0
25,7,Vanessa Lachey,Maksim Chmerkoskiy,0.0
25,7,Victoria Arlen,Valentin Chmerkovskiy,4.840342525772151e-43
25,8,Drew Scott,Emma Slater,0.0
25,8,Frankie Muniz,Witney Carson,0.0
25,8,Jordan Fisher,Lindsay Arnold,1.1650010462979023e-164
25,8,Lindsey Stirling,Mark Ballas,0.0
25,8,Terrell Owens,Cheryl Burke,0.0
25,8,Victoria Arlen,Valentin Chmerkovskiy,1.0
25,9,Drew Scott,Emma Slater,0.0
25,9,Frankie Muniz,Witney Carson,0.0
25,9,Jordan Fisher,Lindsay Arnold,1.0
25,9,Lindsey Stirling,Mark Ballas,0.0
25,9,Victoria Arlen,Valentin Chmerkovskiy,1.916008220795037e-42
25,10,Drew Scott,Emma Slater,0.0
25,10,Frankie Muniz,Witney Carson,0.0
25,10,Jordan Fisher,Lindsay Arnold,1.0
25,10,Lindsey Stirling,Mark Ballas,0.0
26,1,Adam Rippon,Jenna Johnson,0.0
26,1,Arike Ogunbowale,Gleb Savchenko,1.0
26,1,Chris Mazdzer,Witney Carson,0.0
26,1,Jamie Anderson,Artem Chigvintsev,0.0
26,1,Jennie Finch Daigle,Keo Motsepe,0.0
26,1,Johnny Damon,Emma Slater,0.0
26,1,Josh Norman,Sharna Burgess,0.0
26,1,Kareem Abdul-Jabbar,Lindsay Arnold,0.0
26,1,Mirai Nagasu,Alan Bersten,0.0
26,1,Tonya Harding,Sasha Farber,0.0
26,2,Adam Rippon,Jenna Johnson,0.0
26,2,Arike Ogunbowale,Gleb Savchenko,1.0
26,2,Chris Mazdzer,Witney Carson,0.0
26,2,Jennie Finch Daigle,Keo Motsepe,0.0
26,2,Josh Norman,Sharna Burgess,0.0
26,2,Kareem Abdul-Jabbar,Lindsay Arnold,0.0
26,2,Mirai Nagasu,Alan Bersten,4.973801930480783e-295
26,2,Tonya Harding,Sasha Farber,0.0
26,3,Adam Rippon,Jenna Johnson,3.6798997119179845e-303
26,3,Chris Mazdzer,Witney Carson,0.0
26,3,Jennie Finch Daigle,Keo Motsepe,0.0
26,3,Josh Norman,Sharna Burgess,0.0
26,3,Mirai Nagasu,Alan Bersten,1.0
26,3,Tonya Harding,Sasha Farber,0.0
26,4,Adam Rippon,Jenna Johnson,1.0
26,4,Josh Norman,Sharna Burgess,1.3667882931364818e-250
26,4,Tonya Harding,Sasha Farber,0.0
27,1,Alexis Ren,Alan Bersten,0.0
27,1,Bobby Bones,Sharna Burgess,0.0
27,1,Danelle Umstead,Artem Chigvintsev,0.0
27,1,DeMarcus Ware,Lindsay Arnold,0.0
27,1,Evanna Lynch,Keo Motsepe,0.0
27,1,Joe Amabile,Jenna Johnson,0.0
27,1,John Schneider,Emma Slater,0.0
27,1,Juan Pablo Di Pace,Cheryl Burke,0.0
27,1,Mary Lou Retton,Sasha Farber,0.0
27,1,Milo Manheim,Witney Carson,1.0
27,1,Nancy McKeon,Valentin Chmerkovskiy,0.0
27,1,Nikki Glaser,Gleb Savchenko,0.0
27,1,Tinashe,Brandon Armstrong,0.0
27,2,Alexis Ren,Alan Bersten,0.0
27,2,Bobby Bones,Sharna Burgess,0.0
27,2,Danelle Umstead,Artem Chigvintsev,0.0
27,2,DeMarcus Ware,Lindsay Arnold,0.0
27,2,Evanna Lynch,Keo Motsepe,0.0
27,2,Joe Amabile,Jenna Johnson,0.0
27,2,John Schneider,Emma Slater,0.0
27,2,Juan Pablo Di Pace,Cheryl Burke,0.0
27,2,Mary Lou Retton,Sasha Farber,0.0
27,2,Milo Manheim,Witney Carson,1.0
27,2,Nancy McKeon,Valentin Chmerkovskiy,0.0
27,2,Tinashe,Brandon Armstrong,0.0
27,3,Alexis Ren,Alan Bersten,0.0
27,3,Bobby Bones,Sharna Burgess,0.0
27,3,DeMarcus Ware,Lindsay Arnold,0.0
27,3,Evanna Lynch,Keo Motsepe,0.0
27,3,Joe Amabile,Jenna Johnson,0.0
27,3,John Schneider,Emma Slater,0.0
27,3,Juan Pablo Di Pace,Cheryl Burke,0.0
27,3,Mary Lou Retton,Sasha Farber,0.0
27,3,Milo Manheim,Witney Carson,1.0
27,3,Nancy McKeon,Valentin Chmerkovskiy,0.0
27,3,Tinashe,Brandon Armstrong,0.0
27,4,Alexis Ren,Alan Bersten,0.0
27,4,Bobby Bones,Sharna Burgess,0.0
27,4,DeMarcus Ware,Lindsay Arnold,0.0
27,4,Evanna Lynch,Keo Motsepe,0.0
27,4,Joe Amabile,Jenna Johnson,0.0
27,4,John Schneider,Emma Slater,0.0
27,4,Juan Pablo Di Pace,Cheryl Burke,0.0
27,4,Mary Lou Retton,Sasha Farber,0.0
27,4,Milo Manheim,Witney Carson,1.0
27,4,Tinashe,Brandon Armstrong,0.0
27,5,Alexis Ren,Alan Bersten,0.0
27,5,Bobby Bones,Sharna Burgess,0.0
27,5,DeMarcus Ware,Lindsay Arnold,0.0
27,5,Evanna Lynch,Keo Motsepe,0.0
27,5,Joe Amabile,Jenna Johnson,0.0
27,5,John Schneider,Emma Slater,0.0
27,5,Juan Pablo Di Pace,Cheryl Burke,0.0
27,5,Mary Lou Retton,Sasha Farber,0.0
27,5,Milo Manheim,Witney Carson,1.0
27,6,Alexis Ren,Alan Bersten,0.0
27,6,Bobby Bones,Sharna Burgess,0.0
27,6,DeMarcus Ware,Lindsay Arnold,0.0
27,6,Evanna Lynch,Keo Motsepe,0.0
27,6,Joe Amabile,Jenna Johnson,0.0
27,6,John Schneider,Emma Slater,0.0
27,6,Juan Pablo Di Pace,Cheryl Burke,0.0
27,6,Mary Lou Retton,Sasha Farber,0.0
27,6,Milo Manheim,Witney Carson,1.0
27,7,Alexis Ren,Alan Bersten,0.0
27,7,Bobby Bones,Sharna Burgess,0.0
27,7,DeMarcus Ware,Lindsay Arnold,0.0
27,7,Evanna Lynch,Keo Motsepe,0.0
27,7,Joe Amabile,Jenna Johnson,0.0
27,7,John Schneider,Emma Slater,0.0
27,7,Juan Pablo Di Pace,Cheryl Burke,0.0
27,7,Milo Manheim,Witney Carson,1.0
27,8,Alexis Ren,Alan Bersten,0.0
27,8,Bobby Bones,Sharna Burgess,0.0
27,8,Evanna Lynch,Keo Motsepe,0.0
27,8,Joe Amabile,Jenna Johnson,0.0
27,8,Juan Pablo Di Pace,Cheryl Burke,0.0
27,8,Milo Manheim,Witney Carson,1.0
27,9,Alexis Ren,Alan Bersten,0.0
27,9,Bobby Bones,Sharna Burgess,0.0
27,9,Evanna Lynch,Keo Motsepe,0.0
27,9,Milo Manheim,Witney Carson,1.0
28,1,Ally Brooke,Sasha Farber,0.0
28,1,Hannah Brown,Alan Bersten,1.8250074933294e-311
28,1,James Van Der Beek,Emma Slater,0.0
28,1,Karamo Brown,Jenna Johnson,0.0
28,1,Kate Flannery,Pasha Pashkov,0.0
28,1,Kel Mitchell,Witney Carson,0.0
28,1,Lamar Odom,Peta Murgatroyd,0.0
28,1,Lauren Alaina,Gleb Savchenko,1.435264748781e-311
28,1,Mary Wilson,Brandon Armstrong,0.0
28,1,Ray Lewis,Cheryl Burke,0.0
28,1,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1.0
28,1,Sean Spicer,Lindsay Arnold,0.0
28,2,Ally Brooke,Sasha Farber,0.0
28,2,Hannah Brown,Alan Bersten,2.912430990012707e-234
28,2,James Van Der Beek,Emma Slater,0.0
28,2,Karamo Brown,Jenna Johnson,0.0
28,2,Kate Flannery,Pasha Pashkov,0.0
28,2,Kel Mitchell,Witney Carson,0.0
28,2,Lamar Odom,Peta Murgatroyd,0.0
28,2,Lauren Alaina,Gleb Savchenko,3.0167834198354274e-277
28,2,Mary Wilson,Brandon Armstrong,0.0
28,2,Ray Lewis,Cheryl Burke,0.0
28,2,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1.0
28,2,Sean Spicer,Lindsay Arnold,0.0
28,3,Ally Brooke,Sasha Farber,0.0
28,3,Hannah Brown,Alan Bersten,1.6580328449267993e-71
28,3,James Van Der Beek,Emma Slater,0.0
28,3,Karamo Brown,Jenna Johnson,0.0
28,3,Kate Flannery,Pasha Pashkov,0.0
28,3,Kel Mitchell,Witney Carson,0.0
28,3,Lamar Odom,Peta Murgatroyd,0.0
28,3,Lauren Alaina,Gleb Savchenko,1.2291481050530712e-268
28,3,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1.0
28,3,Sean Spicer,Lindsay Arnold,0.0
28,4,Ally Brooke,Sasha Farber,0.0
28,4,Hannah Brown,Alan Bersten,0.0
28,4,James Van Der Beek,Emma Slater,0.0
